seq_index,start_position,end_position
1952,29,36
1952,62,73
1952,95,106
1952,30,37
1952,63,74
1952,96,107
1661,29,36
1661,62,73
1661,95,106
1661,30,37
1661,63,74
1661,96,107
365,29,36
365,62,73
365,95,106
365,30,37
365,63,74
365,96,107
3569,28,35
3569,61,72
3569,94,105
3569,29,36
3569,62,73
3569,95,106
3569,30,37
3569,63,74
3569,96,107
151,29,36
151,62,73
151,95,106
453,30,37
453,63,74
453,96,107
615,30,37
615,63,74
615,96,107
1934,29,36
1934,62,73
1934,95,106
50,29,36
50,62,73
50,95,106
50,30,37
50,63,74
50,96,107
1907,30,37
1907,63,74
1907,96,107
1864,29,36
1864,62,73
1864,95,106
1864,30,37
1864,63,74
1864,96,107
1864,31,38
1864,64,75
1864,97,108
178,30,37
178,63,74
178,96,107
2066,29,36
2066,62,73
2066,95,106
2066,30,37
2066,63,74
2066,96,107
743,30,37
743,63,74
743,96,107
2086,29,36
2086,62,73
2086,95,106
2086,30,37
2086,63,74
2086,96,107
1144,29,36
1144,62,73
1144,95,106
607,29,36
607,62,73
607,95,106
607,30,37
607,63,74
607,96,107
407,30,37
407,63,74
407,96,107
595,29,36
595,62,73
595,95,106
595,30,37
595,63,74
595,96,107
86,28,35
86,61,72
86,94,105
86,29,36
86,62,73
86,95,106
316,29,36
316,62,73
316,95,106
588,29,36
588,62,73
588,95,106
918,29,36
918,62,73
918,95,106
307,30,37
307,63,74
307,96,107
3187,30,37
3187,63,74
3187,96,107
65,29,36
65,62,73
65,95,106
540,29,36
540,62,73
540,95,106
237,29,36
237,62,73
237,95,106
237,30,37
237,63,74
237,96,107
1874,30,37
1874,63,74
1874,96,107
287,30,37
287,63,74
287,96,107
1034,30,37
1034,63,74
1034,96,107
1950,30,37
1950,63,74
1950,96,107
477,29,36
477,62,73
477,95,106
26,29,36
26,62,73
26,95,106
26,30,37
26,63,74
26,96,107
633,28,35
633,61,72
633,94,105
633,29,36
633,62,73
633,95,106
633,30,37
633,63,74
633,96,107
1132,30,37
1132,63,74
1132,96,107
33,29,36
33,62,73
33,95,106
33,30,37
33,63,74
33,96,107
599,29,36
599,62,73
599,95,106
599,30,37
599,63,74
599,96,107
599,31,38
599,64,75
599,97,108
258,30,37
258,63,74
258,96,107
1685,29,36
1685,62,73
1685,95,106
658,29,36
658,62,73
658,95,106
3372,7,14
3372,40,51
3372,73,84
253,29,36
253,62,73
253,95,106
35,29,36
35,62,73
35,95,106
24,30,37
24,63,74
24,96,107
158,29,36
158,62,73
158,95,106
881,29,36
881,62,73
881,95,106
881,30,37
881,63,74
881,96,107
1820,29,36
1820,62,73
1820,95,106
1820,30,37
1820,63,74
1820,96,107
624,29,36
624,62,73
624,95,106
624,30,37
624,63,74
624,96,107
844,30,37
844,63,74
844,96,107
844,31,38
844,64,75
844,97,108
570,29,36
570,62,73
570,95,106
766,29,36
766,62,73
766,95,106
71,29,36
71,62,73
71,95,106
312,30,37
312,63,74
312,96,107
431,29,36
431,62,73
431,95,106
431,30,37
431,63,74
431,96,107
362,30,37
362,63,74
362,96,107
621,30,37
621,63,74
621,96,107
227,28,35
227,61,72
227,94,105
227,29,36
227,62,73
227,95,106
227,30,37
227,63,74
227,96,107
2374,29,36
2374,62,73
2374,95,106
3265,29,36
3265,62,73
3265,95,106
3004,29,36
3004,62,73
3004,95,106
3004,30,37
3004,63,74
3004,96,107
694,29,36
694,62,73
694,95,106
1808,29,36
1808,62,73
1808,95,106
865,29,36
865,62,73
865,95,106
865,30,37
865,63,74
865,96,107
2005,29,36
2005,62,73
2005,95,106
2005,30,37
2005,63,74
2005,96,107
69,30,37
69,63,74
69,96,107
978,29,36
978,62,73
978,95,106
