seq_index,start_position,end_position
1952,30,37
1952,65,76
1952,88,95
1027,30,37
1027,65,76
1027,88,95
1661,30,37
1661,65,76
1661,88,95
1990,30,37
1990,65,76
1990,88,95
365,30,37
365,65,76
365,88,95
151,30,37
151,65,76
151,88,95
1934,29,36
1934,64,75
1934,87,94
1200,29,36
1200,64,75
1200,87,94
50,30,37
50,65,76
50,88,95
1394,30,37
1394,65,76
1394,88,95
1864,30,37
1864,65,76
1864,88,95
178,30,37
178,65,76
178,88,95
2066,30,37
2066,65,76
2066,88,95
2086,30,37
2086,65,76
2086,88,95
1680,30,37
1680,65,76
1680,88,95
607,30,37
607,65,76
607,88,95
595,30,37
595,65,76
595,88,95
588,30,37
588,65,76
588,88,95
540,30,37
540,65,76
540,88,95
1874,30,37
1874,65,76
1874,88,95
287,30,37
287,65,76
287,88,95
2550,30,37
2550,65,76
2550,88,95
26,30,37
26,65,76
26,88,95
633,30,37
633,65,76
633,88,95
33,30,37
33,65,76
33,88,95
599,30,37
599,65,76
599,88,95
258,30,37
258,65,76
258,88,95
1685,30,37
1685,65,76
1685,88,95
3372,8,15
3372,43,54
3372,66,73
183,30,37
183,65,76
183,88,95
528,30,37
528,65,76
528,88,95
253,30,37
253,65,76
253,88,95
1681,8,15
1681,43,54
1681,66,73
158,30,37
158,65,76
158,88,95
863,30,37
863,65,76
863,88,95
871,30,37
871,65,76
871,88,95
881,30,37
881,65,76
881,88,95
1820,30,37
1820,65,76
1820,88,95
570,30,37
570,65,76
570,88,95
71,30,37
71,65,76
71,88,95
2174,29,36
2174,64,75
2174,87,94
227,30,37
227,65,76
227,88,95
579,29,36
579,64,75
579,87,94
1935,8,15
1935,43,54
1935,66,73
1946,29,36
1946,64,75
1946,87,94
7,30,37
7,65,76
7,88,95
3004,30,37
3004,65,76
3004,88,95
694,30,37
694,65,76
694,88,95
558,30,37
558,65,76
558,88,95
1808,30,37
1808,65,76
1808,88,95
2005,30,37
2005,65,76
2005,88,95
69,30,37
69,65,76
69,88,95
1686,8,15
1686,43,54
1686,66,73
