seq_index,start_position,end_position
1027,28,35
1027,63,74
1027,81,88
1661,28,35
1661,63,74
1661,81,88
1990,28,35
1990,63,74
1990,81,88
365,28,35
365,63,74
365,81,88
3569,28,35
3569,63,74
3569,81,88
151,28,35
151,63,74
151,81,88
615,28,35
615,63,74
615,81,88
1907,28,35
1907,63,74
1907,81,88
1394,28,35
1394,63,74
1394,81,88
1864,28,35
1864,63,74
1864,81,88
2066,28,35
2066,63,74
2066,81,88
743,28,35
743,63,74
743,81,88
465,28,35
465,63,74
465,81,88
2086,28,35
2086,63,74
2086,81,88
2690,28,35
2690,63,74
2690,81,88
1680,28,35
1680,63,74
1680,81,88
607,28,35
607,63,74
607,81,88
407,28,35
407,63,74
407,81,88
2007,28,35
2007,63,74
2007,81,88
595,28,35
595,63,74
595,81,88
316,28,35
316,63,74
316,81,88
588,28,35
588,63,74
588,81,88
2775,9,16
2775,44,55
2775,62,69
918,28,35
918,63,74
918,81,88
307,28,35
307,63,74
307,81,88
3187,28,35
3187,63,74
3187,81,88
65,28,35
65,63,74
65,81,88
540,28,35
540,63,74
540,81,88
237,28,35
237,63,74
237,81,88
1874,28,35
1874,63,74
1874,81,88
287,28,35
287,63,74
287,81,88
1242,28,35
1242,63,74
1242,81,88
1950,28,35
1950,63,74
1950,81,88
477,28,35
477,63,74
477,81,88
2039,28,35
2039,63,74
2039,81,88
633,28,35
633,63,74
633,81,88
1132,28,35
1132,63,74
1132,81,88
33,28,35
33,63,74
33,81,88
258,28,35
258,63,74
258,81,88
1685,28,35
1685,63,74
1685,81,88
1313,7,14
1313,42,53
1313,60,67
3372,6,13
3372,41,52
3372,59,66
528,28,35
528,63,74
528,81,88
253,28,35
253,63,74
253,81,88
1681,6,13
1681,41,52
1681,59,66
35,28,35
35,63,74
35,81,88
24,28,35
24,63,74
24,81,88
158,28,35
158,63,74
158,81,88
233,28,35
233,63,74
233,81,88
852,28,35
852,63,74
852,81,88
327,7,14
327,42,53
327,60,67
871,28,35
871,63,74
871,81,88
881,28,35
881,63,74
881,81,88
1820,28,35
1820,63,74
1820,81,88
624,28,35
624,63,74
624,81,88
2094,28,35
2094,63,74
2094,81,88
844,29,36
844,64,75
844,82,89
570,28,35
570,63,74
570,81,88
766,28,35
766,63,74
766,81,88
2008,28,35
2008,63,74
2008,81,88
71,28,35
71,63,74
71,81,88
431,28,35
431,63,74
431,81,88
1984,28,35
1984,63,74
1984,81,88
362,28,35
362,63,74
362,81,88
227,28,35
227,63,74
227,81,88
7,28,35
7,63,74
7,81,88
3004,28,35
3004,63,74
3004,81,88
694,28,35
694,63,74
694,81,88
1808,28,35
1808,63,74
1808,81,88
865,28,35
865,63,74
865,81,88
2005,28,35
2005,63,74
2005,81,88
69,28,35
69,63,74
69,81,88
1686,6,13
1686,41,52
1686,59,66
978,28,35
978,63,74
978,81,88
