seq_index,start_position,end_position
1952,29,36
1952,65,76
1952,95,106
1661,28,35
1661,64,75
1661,94,105
1661,29,36
1661,65,76
1661,95,106
365,28,35
365,64,75
365,94,105
365,29,36
365,65,76
365,95,106
3569,28,35
3569,64,75
3569,94,105
151,29,36
151,65,76
151,95,106
615,28,35
615,64,75
615,94,105
615,29,36
615,65,76
615,95,106
1934,29,36
1934,65,76
1934,95,106
1200,28,35
1200,64,75
1200,94,105
50,29,36
50,65,76
50,95,106
1907,28,35
1907,64,75
1907,94,105
1864,29,36
1864,65,76
1864,95,106
2066,28,35
2066,64,75
2066,94,105
2066,29,36
2066,65,76
2066,95,106
743,28,35
743,64,75
743,94,105
2086,28,35
2086,64,75
2086,94,105
2086,29,36
2086,65,76
2086,95,106
607,28,35
607,64,75
607,94,105
607,29,36
607,65,76
607,95,106
407,28,35
407,64,75
407,94,105
595,28,35
595,64,75
595,94,105
595,29,36
595,65,76
595,95,106
1006,28,35
1006,64,75
1006,94,105
86,28,35
86,64,75
86,94,105
86,29,36
86,65,76
86,95,106
588,29,36
588,65,76
588,95,106
918,28,35
918,64,75
918,94,105
3187,28,35
3187,64,75
3187,94,105
65,28,35
65,64,75
65,94,105
65,29,36
65,65,76
65,95,106
540,29,36
540,65,76
540,95,106
1874,28,35
1874,64,75
1874,94,105
1874,29,36
1874,65,76
1874,95,106
287,29,36
287,65,76
287,95,106
521,29,36
521,65,76
521,95,106
1950,28,35
1950,64,75
1950,94,105
477,28,35
477,64,75
477,94,105
477,29,36
477,65,76
477,95,106
26,29,36
26,65,76
26,95,106
633,28,35
633,64,75
633,94,105
633,29,36
633,65,76
633,95,106
1132,28,35
1132,64,75
1132,94,105
33,28,35
33,64,75
33,94,105
33,29,36
33,65,76
33,95,106
599,29,36
599,65,76
599,95,106
258,28,35
258,64,75
258,94,105
258,29,36
258,65,76
258,95,106
1685,29,36
1685,65,76
1685,95,106
3372,7,14
3372,43,54
3372,73,84
253,29,36
253,65,76
253,95,106
158,29,36
158,65,76
158,95,106
881,28,35
881,64,75
881,94,105
881,29,36
881,65,76
881,95,106
1820,28,35
1820,64,75
1820,94,105
1820,29,36
1820,65,76
1820,95,106
624,28,35
624,64,75
624,94,105
624,29,36
624,65,76
624,95,106
844,29,36
844,65,76
844,95,106
844,30,37
844,66,77
844,96,107
570,29,36
570,65,76
570,95,106
2008,28,35
2008,64,75
2008,94,105
71,29,36
71,65,76
71,95,106
431,28,35
431,64,75
431,94,105
362,28,35
362,64,75
362,94,105
227,28,35
227,64,75
227,94,105
227,29,36
227,65,76
227,95,106
579,28,35
579,64,75
579,94,105
1935,8,15
1935,44,55
1935,74,85
1946,28,35
1946,64,75
1946,94,105
3004,28,35
3004,64,75
3004,94,105
3004,29,36
3004,65,76
3004,95,106
694,29,36
694,65,76
694,95,106
1808,29,36
1808,65,76
1808,95,106
865,28,35
865,64,75
865,94,105
2005,28,35
2005,64,75
2005,94,105
2005,29,36
2005,65,76
2005,95,106
69,28,35
69,64,75
69,94,105
69,29,36
69,65,76
69,95,106
