seq_index,start_position,end_position
3569,31,38
3569,61,72
3569,94,105
3569,32,39
3569,62,73
3569,95,106
3569,33,40
3569,63,74
3569,96,107
303,31,38
303,61,72
303,94,105
303,32,39
303,62,73
303,95,106
303,33,40
303,63,74
303,96,107
50,32,39
50,62,73
50,95,106
1144,32,39
1144,62,73
1144,95,106
1838,31,38
1838,61,72
1838,94,105
3187,33,40
3187,63,74
3187,96,107
633,31,38
633,61,72
633,94,105
183,32,39
183,62,73
183,95,106
844,33,40
844,63,74
844,96,107
2374,32,39
2374,62,73
2374,95,106
3265,32,39
3265,62,73
3265,95,106
