seq_index,start_position,end_position
1822,4,11
1822,65,72
884,6,13
884,67,74
884,7,14
884,68,75
473,5,12
473,66,73
1343,41,48
1343,102,109
1493,31,38
1493,92,99
196,4,11
196,65,72
709,5,12
709,66,73
2357,36,43
2357,97,104
180,5,12
180,66,73
169,4,11
169,65,72
1393,4,11
1393,65,72
705,11,18
705,72,79
1320,23,30
1320,84,91
146,5,12
146,66,73
225,4,11
225,65,72
870,0,7
870,61,68
1996,17,24
1996,78,85
87,4,11
87,65,72
2909,28,35
2909,89,96
2660,11,18
2660,72,79
46,0,7
46,61,68
177,4,11
177,65,72
114,4,11
114,65,72
338,0,7
338,61,68
338,4,11
338,65,72
335,4,11
335,65,72
559,5,12
559,66,73
1256,0,7
1256,61,68
1969,27,34
1969,88,95
2897,33,40
2897,94,101
1933,22,29
1933,83,90
1933,23,30
1933,84,91
2776,0,7
2776,61,68
2751,30,37
2751,91,98
3071,0,7
3071,61,68
826,4,11
826,65,72
544,0,7
544,61,68
2411,0,7
2411,61,68
1788,28,35
1788,89,96
943,30,37
943,91,98
2321,38,45
2321,99,106
