seq_index,start_position,end_position
691,12,19
691,33,40
473,9,16
473,30,37
1343,33,40
1343,54,61
2016,33,40
2016,54,61
580,33,40
580,54,61
373,15,22
373,36,43
1139,47,54
1139,68,75
1283,13,20
1283,34,41
1283,15,22
1283,36,43
1917,41,48
1917,62,69
1481,33,40
1481,54,61
1481,34,41
1481,55,62
870,0,7
870,21,28
2125,33,40
2125,54,61
2678,33,40
2678,54,61
3313,68,75
3313,89,96
2976,47,54
2976,68,75
2105,60,67
2105,81,88
2105,70,77
2105,91,98
2294,22,29
2294,43,50
2294,48,55
2294,69,76
727,49,56
727,70,77
1982,33,40
1982,54,61
1982,34,41
1982,55,62
1009,40,47
1009,61,68
3214,78,85
3214,99,106
2119,65,72
2119,86,93
3230,33,40
3230,54,61
2897,33,40
2897,54,61
1968,33,40
1968,54,61
3427,69,76
3427,90,97
2776,0,7
2776,21,28
2776,1,8
2776,22,29
1420,34,41
1420,55,62
1423,33,40
1423,54,61
2342,48,55
2342,69,76
847,49,56
847,70,77
2717,33,40
2717,54,61
797,33,40
797,54,61
3467,33,40
3467,54,61
3012,68,75
3012,89,96
1802,35,42
1802,56,63
956,9,16
956,30,37
369,48,55
369,69,76
2938,15,22
2938,36,43
1272,66,73
1272,87,94
1712,40,47
1712,61,68
1772,14,21
1772,35,42
544,10,17
544,31,38
2186,41,48
2186,62,69
2521,47,54
2521,68,75
3096,33,40
3096,54,61
1788,34,41
1788,55,62
2035,33,40
2035,54,61
1607,10,17
1607,31,38
