seq_index,start_position,end_position
718,4,11
718,54,61
524,5,12
524,55,62
262,11,18
262,61,68
729,4,11
729,54,61
801,4,11
801,54,61
527,4,11
527,54,61
534,4,11
534,54,61
39,4,11
39,54,61
594,4,11
594,54,61
659,4,11
659,54,61
493,5,12
493,55,62
92,4,11
92,54,61
473,5,12
473,55,62
473,11,18
473,61,68
507,45,52
507,95,102
507,46,53
507,96,103
722,20,27
722,70,77
2016,4,11
2016,54,61
2016,5,12
2016,55,62
84,4,11
84,54,61
532,4,11
532,54,61
483,4,11
483,54,61
880,4,11
880,54,61
648,4,11
648,54,61
573,16,23
573,66,73
596,4,11
596,54,61
735,4,11
735,54,61
735,11,18
735,61,68
697,4,11
697,54,61
57,4,11
57,54,61
1376,47,54
1376,97,104
709,5,12
709,55,62
709,16,23
709,66,73
590,4,11
590,54,61
692,4,11
692,54,61
3254,11,18
3254,61,68
616,4,11
616,54,61
180,5,12
180,55,62
66,4,11
66,54,61
664,4,11
664,54,61
2032,26,33
2032,76,83
2858,37,44
2858,87,94
476,4,11
476,54,61
1346,4,11
1346,54,61
911,11,18
911,61,68
1413,4,11
1413,54,61
1393,4,11
1393,54,61
21,5,12
21,55,62
3208,4,11
3208,54,61
3208,5,12
3208,55,62
518,4,11
518,54,61
703,4,11
703,54,61
769,4,11
769,54,61
1155,47,54
1155,97,104
1344,47,54
1344,97,104
1596,4,11
1596,54,61
1596,5,12
1596,55,62
146,5,12
146,55,62
1981,5,12
1981,55,62
1886,4,11
1886,54,61
707,4,11
707,54,61
487,4,11
487,54,61
2125,45,52
2125,95,102
851,11,18
851,61,68
851,12,19
851,62,69
2067,4,11
2067,54,61
2826,24,31
2826,74,81
2166,31,38
2166,81,88
87,4,11
87,54,61
87,5,12
87,55,62
758,5,12
758,55,62
1347,4,11
1347,54,61
36,4,11
36,54,61
1177,47,54
1177,97,104
549,4,11
549,54,61
979,4,11
979,54,61
1781,11,18
1781,61,68
1512,4,11
1512,54,61
1512,5,12
1512,55,62
2706,47,54
2706,97,104
46,4,11
46,54,61
177,11,18
177,61,68
930,16,23
930,66,73
72,4,11
72,54,61
3442,31,38
3442,81,88
1365,5,12
1365,55,62
1366,32,39
1366,82,89
559,5,12
559,55,62
1028,5,12
1028,55,62
3024,4,11
3024,54,61
2395,15,22
2395,65,72
94,48,55
94,98,105
2442,48,55
2442,98,105
575,4,11
575,54,61
784,4,11
784,54,61
1821,47,54
1821,97,104
1821,48,55
1821,98,105
3249,29,36
3249,79,86
2703,4,11
2703,54,61
10,4,11
10,54,61
68,4,11
68,54,61
1959,23,30
1959,73,80
561,4,11
561,54,61
760,4,11
760,54,61
1658,4,11
1658,54,61
1243,4,11
1243,54,61
31,4,11
31,54,61
2806,47,54
2806,97,104
620,4,11
620,54,61
812,4,11
812,54,61
721,5,12
721,55,62
752,5,12
752,55,62
819,29,36
819,79,86
2916,47,54
2916,97,104
337,5,12
337,55,62
337,38,45
337,88,95
2672,4,11
2672,54,61
3216,14,21
3216,64,71
3238,47,54
3238,97,104
70,4,11
70,54,61
1249,4,11
1249,54,61
1802,36,43
1802,86,93
510,4,11
510,54,61
578,4,11
578,54,61
803,4,11
803,54,61
750,4,11
750,54,61
778,4,11
778,54,61
778,16,23
778,66,73
73,4,11
73,54,61
584,4,11
584,54,61
12,4,11
12,54,61
2732,4,11
2732,54,61
3198,47,54
3198,97,104
82,4,11
82,54,61
553,4,11
553,54,61
585,4,11
585,54,61
1199,4,11
1199,54,61
41,4,11
41,54,61
131,11,18
131,61,68
604,4,11
604,54,61
3322,50,57
3322,100,107
2035,36,43
2035,86,93
1560,6,13
1560,56,63
610,4,11
610,54,61
3027,34,41
3027,84,91
64,4,11
64,54,61
