seq_index,start_position,end_position
184,63,70
184,101,108
3336,34,41
3336,72,79
2359,16,23
2359,54,61
2681,16,23
2681,54,61
3191,16,23
3191,54,61
532,37,44
532,75,82
3127,48,55
3127,86,93
1537,35,42
1537,73,80
573,16,23
573,54,61
596,16,23
596,54,61
709,16,23
709,54,61
709,17,24
709,55,62
2357,22,29
2357,60,67
2323,38,45
2323,76,83
2538,16,23
2538,54,61
1191,37,44
1191,75,82
1344,47,54
1344,85,92
1981,6,13
1981,44,51
707,37,44
707,75,82
1917,27,34
1917,65,72
3103,29,36
3103,67,74
1832,36,43
1832,74,81
2522,46,53
2522,84,91
2325,29,36
2325,67,74
2348,63,70
2348,101,108
2395,16,23
2395,54,61
2161,34,41
2161,72,79
94,47,54
94,85,92
1970,16,23
1970,54,61
1646,16,23
1646,54,61
841,37,44
841,75,82
669,16,23
669,54,61
669,17,24
669,55,62
337,38,45
337,76,83
95,17,24
95,55,62
1076,16,23
1076,54,61
1589,16,23
1589,54,61
1589,26,33
1589,64,71
1589,29,36
1589,67,74
2246,16,23
2246,54,61
2155,16,23
2155,54,61
2796,16,23
2796,54,61
175,17,24
175,55,62
3046,17,24
3046,55,62
778,16,23
778,54,61
866,49,56
866,87,94
404,29,36
404,67,74
2480,47,54
2480,85,92
2604,16,23
2604,54,61
1508,47,54
1508,85,92
2626,47,54
2626,85,92
2797,24,31
2797,62,69
1788,29,36
1788,67,74
2053,16,23
2053,54,61
2053,17,24
2053,55,62
