seq_index,start_position,end_position
1952,47,54
1952,65,76
365,47,54
365,65,76
1101,25,32
1101,43,54
827,47,54
827,65,76
1044,68,75
1044,86,97
1044,69,76
1044,87,98
3156,47,54
3156,65,76
1817,66,73
1817,84,95
598,8,15
598,26,37
1845,50,57
1845,68,79
339,67,74
339,85,96
339,68,75
339,86,97
339,69,76
339,87,98
339,70,77
339,88,99
3015,50,57
3015,68,79
734,47,54
734,65,76
1136,43,50
1136,61,72
2690,47,54
2690,65,76
1824,67,74
1824,85,96
800,47,54
800,65,76
643,81,88
643,99,110
2854,69,76
2854,87,98
2854,70,77
2854,88,99
1012,67,74
1012,85,96
3441,69,76
3441,87,98
3441,70,77
3441,88,99
1002,47,54
1002,65,76
3186,63,70
3186,81,92
1352,77,84
1352,95,106
1352,78,85
1352,96,107
1859,11,18
1859,29,40
3008,50,57
3008,68,79
2941,41,48
2941,59,70
2514,50,57
2514,68,79
2131,50,57
2131,68,79
1683,8,15
1683,26,37
1683,9,16
1683,27,38
2515,71,78
2515,89,100
589,47,54
589,65,76
96,71,78
96,89,100
96,72,79
96,90,101
680,66,73
680,84,95
680,68,75
680,86,97
680,69,76
680,87,98
1423,69,76
1423,87,98
3527,18,25
3527,36,47
3209,11,18
3209,29,40
1953,47,54
1953,65,76
971,7,14
971,25,36
971,8,15
971,26,37
3232,3,10
3232,21,32
3046,16,23
3046,34,45
1827,70,77
1827,88,99
621,47,54
621,65,76
440,47,54
440,65,76
2265,25,32
2265,43,54
2265,26,33
2265,44,55
3096,9,16
3096,27,38
3096,10,17
3096,28,39
1173,47,54
1173,65,76
1710,74,81
1710,92,103
1710,75,82
1710,93,104
