seq_index,start_position,end_position
1952,47,54
1952,95,106
2701,47,54
2701,95,106
2701,50,57
2701,98,109
76,26,33
76,74,85
365,47,54
365,95,106
249,47,54
249,95,106
453,47,54
453,95,106
827,47,54
827,95,106
303,47,54
303,95,106
216,47,54
216,95,106
1493,35,42
1493,83,94
2387,43,50
2387,91,102
240,47,54
240,95,106
1680,15,22
1680,63,74
960,30,37
960,78,89
3123,40,47
3123,88,99
543,47,54
543,95,106
1259,47,54
1259,95,106
217,25,32
217,73,84
1917,39,46
1917,87,98
2496,20,27
2496,68,79
674,47,54
674,95,106
1736,47,54
1736,95,106
787,47,54
787,95,106
1982,32,39
1982,80,91
3442,41,48
3442,89,100
2559,47,54
2559,95,106
32,47,54
32,95,106
555,47,54
555,95,106
589,47,54
589,95,106
143,47,54
143,95,106
2120,40,47
2120,88,99
797,47,54
797,95,106
842,30,37
842,78,89
621,47,54
621,95,106
2878,28,35
2878,76,87
2878,29,36
2878,77,88
440,47,54
440,95,106
865,47,54
865,95,106
451,47,54
451,95,106
2053,18,25
2053,66,77
