seq_index,start_position,end_position
3217,0,7
3217,89,100
161,4,11
161,93,104
473,3,10
473,92,103
473,4,11
473,93,104
329,4,11
329,93,104
283,9,16
283,98,109
483,4,11
483,93,104
573,1,8
573,90,101
196,4,11
196,93,104
57,4,11
57,93,104
590,4,11
590,93,104
135,1,8
135,90,101
135,2,9
135,91,102
16,1,8
16,90,101
472,4,11
472,93,104
321,4,11
321,93,104
1859,1,8
1859,90,101
1859,11,18
1859,100,111
129,1,8
129,90,101
194,4,11
194,93,104
164,4,11
164,93,104
1658,1,8
1658,90,101
31,1,8
31,90,101
179,4,11
179,93,104
869,4,11
869,93,104
993,1,8
993,90,101
750,4,11
750,93,104
836,4,11
836,93,104
382,4,11
382,93,104
544,0,7
544,89,100
553,4,11
553,93,104
148,4,11
148,93,104
