seq_index,start_position,end_position
1273,9,16
1273,85,96
1273,10,17
1273,86,97
1273,11,18
1273,87,98
1286,20,27
1286,96,107
2408,22,29
2408,98,109
339,11,18
339,87,98
573,16,23
573,92,103
851,14,21
851,90,101
1211,2,9
1211,78,89
408,15,22
408,91,102
1859,11,18
1859,87,98
1859,14,21
1859,90,101
909,19,26
909,95,106
1586,23,30
1586,99,110
930,15,22
930,91,102
3206,13,20
3206,89,100
32,19,26
32,95,106
2633,7,14
2633,83,94
3154,12,19
3154,88,99
791,14,21
791,90,101
680,9,16
680,85,96
2806,2,9
2806,78,89
420,7,14
420,83,94
2880,21,28
2880,97,108
2038,10,17
2038,86,97
