seq_index,start_position,end_position
365,34,41
365,73,82
365,88,95
151,34,41
151,73,82
151,88,95
249,34,41
249,73,82
249,88,95
443,34,41
443,73,82
443,88,95
465,34,41
465,73,82
465,88,95
2298,34,41
2298,73,82
2298,88,95
195,33,40
195,72,81
195,87,94
407,34,41
407,73,82
407,88,95
320,34,41
320,73,82
320,88,95
316,34,41
316,73,82
316,88,95
134,34,41
134,73,82
134,88,95
1874,34,41
1874,73,82
1874,88,95
910,34,41
910,73,82
910,88,95
423,34,41
423,73,82
423,88,95
1950,34,41
1950,73,82
1950,88,95
1132,34,41
1132,73,82
1132,88,95
258,34,41
258,73,82
258,88,95
158,34,41
158,73,82
158,88,95
1828,34,41
1828,73,82
1828,88,95
109,34,41
109,73,82
109,88,95
2433,13,20
2433,52,61
2433,67,74
149,34,41
149,73,82
149,88,95
431,34,41
431,73,82
431,88,95
227,34,41
227,73,82
227,88,95
440,34,41
440,73,82
440,88,95
322,34,41
322,73,82
322,88,95
98,34,41
98,73,82
98,88,95
139,34,41
139,73,82
139,88,95
