seq_index,start_position,end_position
58,35,42
58,51,60
58,69,76
367,35,42
367,51,60
367,69,76
990,35,42
990,51,60
990,69,76
2007,35,42
2007,51,60
2007,69,76
482,35,42
482,51,60
482,69,76
2012,35,42
2012,51,60
2012,69,76
423,35,42
423,51,60
423,69,76
1002,35,42
1002,51,60
1002,69,76
2039,35,42
2039,51,60
2039,69,76
787,35,42
787,51,60
787,69,76
1685,35,42
1685,51,60
1685,69,76
1884,35,42
1884,51,60
1884,69,76
35,35,42
35,51,60
35,69,76
24,35,42
24,51,60
24,69,76
582,35,42
582,51,60
582,69,76
233,35,42
233,51,60
233,69,76
143,35,42
143,51,60
143,69,76
1794,35,42
1794,51,60
1794,69,76
3044,35,42
3044,51,60
3044,69,76
149,35,42
149,51,60
149,69,76
209,35,42
209,51,60
209,69,76
896,35,42
896,51,60
896,69,76
865,35,42
865,51,60
865,69,76
