seq_index,start_position,end_position
1661,7,14
1661,72,81
1661,95,106
58,7,14
58,72,81
58,95,106
365,7,14
365,72,81
365,95,106
151,7,14
151,72,81
151,95,106
453,7,14
453,72,81
453,95,106
17,7,14
17,72,81
17,95,106
1200,7,14
1200,72,81
1200,95,106
1907,7,14
1907,72,81
1907,95,106
320,7,14
320,72,81
320,95,106
307,7,14
307,72,81
307,95,106
1874,7,14
1874,72,81
1874,95,106
972,7,14
972,72,81
972,95,106
261,7,14
261,72,81
261,95,106
33,7,14
33,72,81
33,95,106
258,7,14
258,72,81
258,95,106
253,7,14
253,72,81
253,95,106
35,7,14
35,72,81
35,95,106
24,7,14
24,72,81
24,95,106
158,7,14
158,72,81
158,95,106
143,7,14
143,72,81
143,95,106
149,7,14
149,72,81
149,95,106
881,7,14
881,72,81
881,95,106
71,7,14
71,72,81
71,95,106
312,7,14
312,72,81
312,95,106
362,7,14
362,72,81
362,95,106
1808,7,14
1808,72,81
1808,95,106
209,7,14
209,72,81
209,95,106
139,7,14
139,72,81
139,95,106
451,7,14
451,72,81
451,95,106
69,7,14
69,72,81
69,95,106
349,7,14
349,72,81
349,95,106
