seq_index,start_position,end_position
1661,35,42
1661,72,81
1661,96,107
76,14,21
76,51,60
76,75,86
58,35,42
58,72,81
58,96,107
365,35,42
365,72,81
365,96,107
249,35,42
249,72,81
249,96,107
453,34,41
453,71,80
453,95,106
17,35,42
17,72,81
17,96,107
211,35,42
211,72,81
211,96,107
1200,34,41
1200,71,80
1200,95,106
1907,35,42
1907,72,81
1907,96,107
178,35,42
178,72,81
178,96,107
407,35,42
407,72,81
407,96,107
1006,35,42
1006,72,81
1006,96,107
86,34,41
86,71,80
86,95,106
3459,31,38
3459,68,77
3459,92,103
237,35,42
237,72,81
237,96,107
1874,35,42
1874,72,81
1874,96,107
972,35,42
972,72,81
972,96,107
145,35,42
145,72,81
145,96,107
423,35,42
423,72,81
423,96,107
26,35,42
26,72,81
26,96,107
1132,35,42
1132,72,81
1132,96,107
33,35,42
33,72,81
33,96,107
258,35,42
258,72,81
258,96,107
24,35,42
24,72,81
24,96,107
2011,35,42
2011,72,81
2011,96,107
163,35,42
163,72,81
163,96,107
143,35,42
143,72,81
143,96,107
149,35,42
149,72,81
149,96,107
881,35,42
881,72,81
881,96,107
362,35,42
362,72,81
362,96,107
227,35,42
227,72,81
227,96,107
5,35,42
5,72,81
5,96,107
440,35,42
440,72,81
440,96,107
322,35,42
322,72,81
322,96,107
3004,35,42
3004,72,81
3004,96,107
139,35,42
139,72,81
139,96,107
69,35,42
69,72,81
69,96,107
349,35,42
349,72,81
349,96,107
