seq_index,start_position,end_position
524,30,37
524,51,60
524,70,77
801,30,37
801,51,60
801,70,77
84,30,37
84,51,60
84,70,77
532,30,37
532,51,60
532,70,77
880,30,37
880,51,60
880,70,77
304,30,37
304,51,60
304,70,77
573,30,37
573,51,60
573,70,77
232,30,37
232,51,60
232,70,77
57,30,37
57,51,60
57,70,77
709,30,37
709,51,60
709,70,77
159,30,37
159,51,60
159,70,77
590,30,37
590,51,60
590,70,77
288,30,37
288,51,60
288,70,77
1886,30,37
1886,51,60
1886,70,77
394,30,37
394,51,60
394,70,77
321,30,37
321,51,60
321,70,77
549,30,37
549,51,60
549,70,77
1781,30,37
1781,51,60
1781,70,77
361,30,37
361,51,60
361,70,77
46,30,37
46,51,60
46,70,77
194,30,37
194,51,60
194,70,77
1821,30,37
1821,51,60
1821,70,77
10,30,37
10,51,60
10,70,77
306,30,37
306,51,60
306,70,77
760,30,37
760,51,60
760,70,77
309,30,37
309,51,60
309,70,77
207,30,37
207,51,60
207,70,77
826,30,37
826,51,60
826,70,77
750,30,37
750,51,60
750,70,77
2958,30,37
2958,51,60
2958,70,77
585,30,37
585,51,60
585,70,77
41,30,37
41,51,60
41,70,77
