seq_index,start_position,end_position
1661,7,14
1661,51,60
1661,94,105
58,7,14
58,51,60
58,94,105
365,7,14
365,51,60
365,94,105
1921,7,14
1921,51,60
1921,94,105
453,7,14
453,51,60
453,94,105
615,7,14
615,51,60
615,94,105
17,7,14
17,51,60
17,94,105
216,7,14
216,51,60
216,94,105
1934,7,14
1934,51,60
1934,94,105
1200,7,14
1200,51,60
1200,94,105
1907,7,14
1907,51,60
1907,94,105
2066,7,14
2066,51,60
2066,94,105
743,7,14
743,51,60
743,94,105
1882,7,14
1882,51,60
1882,94,105
607,7,14
607,51,60
607,94,105
595,7,14
595,51,60
595,94,105
320,7,14
320,51,60
320,94,105
2012,7,14
2012,51,60
2012,94,105
3187,7,14
3187,51,60
3187,94,105
1874,7,14
1874,51,60
1874,94,105
972,7,14
972,51,60
972,94,105
1950,7,14
1950,51,60
1950,94,105
477,7,14
477,51,60
477,94,105
261,7,14
261,51,60
261,94,105
33,7,14
33,51,60
33,94,105
258,7,14
258,51,60
258,94,105
2058,7,14
2058,51,60
2058,94,105
24,7,14
24,51,60
24,94,105
1979,7,14
1979,51,60
1979,94,105
2195,7,14
2195,51,60
2195,94,105
143,7,14
143,51,60
143,94,105
149,7,14
149,51,60
149,94,105
881,7,14
881,51,60
881,94,105
541,7,14
541,51,60
541,94,105
2,7,14
2,51,60
2,94,105
2008,7,14
2008,51,60
2008,94,105
312,7,14
312,51,60
312,94,105
362,7,14
362,51,60
362,94,105
621,7,14
621,51,60
621,94,105
865,7,14
865,51,60
865,94,105
2635,7,14
2635,51,60
2635,94,105
139,7,14
139,51,60
139,94,105
69,7,14
69,51,60
69,94,105
560,7,14
560,51,60
560,94,105
