seq_index,start_position,end_position
1661,35,42
1661,72,81
1661,88,95
76,14,21
76,51,60
76,67,74
58,35,42
58,72,81
58,88,95
365,35,42
365,72,81
365,88,95
151,35,42
151,72,81
151,88,95
249,35,42
249,72,81
249,88,95
453,34,41
453,71,80
453,87,94
3363,24,31
3363,61,70
3363,77,84
1250,35,42
1250,72,81
1250,88,95
443,35,42
443,72,81
443,88,95
17,35,42
17,72,81
17,88,95
367,35,42
367,72,81
367,88,95
211,35,42
211,72,81
211,88,95
3573,35,42
3573,72,81
3573,88,95
1200,34,41
1200,71,80
1200,87,94
1907,35,42
1907,72,81
1907,88,95
178,35,42
178,72,81
178,88,95
465,35,42
465,72,81
465,88,95
2298,35,42
2298,72,81
2298,88,95
407,35,42
407,72,81
407,88,95
320,35,42
320,72,81
320,88,95
316,35,42
316,72,81
316,88,95
134,35,42
134,72,81
134,88,95
237,35,42
237,72,81
237,88,95
1874,35,42
1874,72,81
1874,88,95
972,35,42
972,72,81
972,88,95
423,35,42
423,72,81
423,88,95
26,35,42
26,72,81
26,88,95
1132,35,42
1132,72,81
1132,88,95
33,35,42
33,72,81
33,88,95
258,35,42
258,72,81
258,88,95
1313,14,21
1313,51,60
1313,67,74
35,35,42
35,72,81
35,88,95
24,35,42
24,72,81
24,88,95
43,14,21
43,51,60
43,67,74
158,35,42
158,72,81
158,88,95
2011,35,42
2011,72,81
2011,88,95
1828,35,42
1828,72,81
1828,88,95
109,35,42
109,72,81
109,88,95
233,35,42
233,72,81
233,88,95
2433,14,21
2433,51,60
2433,67,74
143,35,42
143,72,81
143,88,95
190,35,42
190,72,81
190,88,95
149,35,42
149,72,81
149,88,95
881,35,42
881,72,81
881,88,95
2547,35,42
2547,72,81
2547,88,95
71,35,42
71,72,81
71,88,95
362,35,42
362,72,81
362,88,95
15,34,41
15,71,80
15,87,94
227,35,42
227,72,81
227,88,95
440,35,42
440,72,81
440,88,95
293,35,42
293,72,81
293,88,95
322,35,42
322,72,81
322,88,95
7,35,42
7,72,81
7,88,95
98,35,42
98,72,81
98,88,95
3004,35,42
3004,72,81
3004,88,95
1808,35,42
1808,72,81
1808,88,95
139,35,42
139,72,81
139,88,95
451,35,42
451,72,81
451,88,95
69,35,42
69,72,81
69,88,95
