seq_index,start_position,end_position
637,7,14
637,76,83
691,33,40
691,102,109
2140,14,21
2140,83,90
1137,15,22
1137,84,91
2950,10,17
2950,79,86
615,7,14
615,76,83
1934,7,14
1934,76,83
1394,7,14
1394,76,83
743,7,14
743,76,83
1882,7,14
1882,76,83
3120,21,28
3120,90,97
607,7,14
607,76,83
2007,7,14
2007,76,83
595,7,14
595,76,83
770,7,14
770,76,83
3038,16,23
3038,85,92
2012,7,14
2012,76,83
3187,7,14
3187,76,83
800,27,34
800,96,103
373,26,33
373,95,102
277,27,34
277,96,103
540,7,14
540,76,83
608,7,14
608,76,83
521,7,14
521,76,83
1780,8,15
1780,77,84
1481,21,28
1481,90,97
477,7,14
477,76,83
80,19,26
80,88,95
1348,7,14
1348,76,83
787,7,14
787,76,83
1685,7,14
1685,76,83
2058,7,14
2058,76,83
658,8,15
658,77,84
996,27,34
996,96,103
528,7,14
528,76,83
1979,7,14
1979,76,83
582,7,14
582,76,83
3160,7,14
3160,76,83
1794,7,14
1794,76,83
871,7,14
871,76,83
829,8,15
829,77,84
802,7,14
802,76,83
541,7,14
541,76,83
2939,35,42
2939,104,111
2008,7,14
2008,76,83
621,7,14
621,76,83
1976,17,24
1976,86,93
523,8,15
523,77,84
1834,23,30
1834,92,99
3366,33,40
3366,102,109
694,7,14
694,76,83
509,8,15
509,77,84
1808,7,14
1808,76,83
865,7,14
865,76,83
1777,34,41
1777,103,110
451,7,14
451,76,83
560,7,14
560,76,83
