seq_index,start_position,end_position
1952,51,60
1952,65,76
1952,102,109
1661,51,60
1661,65,76
1661,102,109
1990,51,60
1990,65,76
1990,102,109
365,51,60
365,65,76
365,102,109
151,51,60
151,65,76
151,102,109
827,51,60
827,65,76
827,102,109
615,51,60
615,65,76
615,102,109
17,51,60
17,65,76
17,102,109
1394,51,60
1394,65,76
1394,102,109
178,51,60
178,65,76
178,102,109
2086,51,60
2086,65,76
2086,102,109
1680,51,60
1680,65,76
1680,102,109
607,51,60
607,65,76
607,102,109
595,51,60
595,65,76
595,102,109
320,51,60
320,65,76
320,102,109
588,51,60
588,65,76
588,102,109
65,51,60
65,65,76
65,102,109
540,51,60
540,65,76
540,102,109
1874,51,60
1874,65,76
1874,102,109
521,51,60
521,65,76
521,102,109
1780,51,60
1780,65,76
1780,102,109
145,51,60
145,65,76
145,102,109
2550,51,60
2550,65,76
2550,102,109
551,51,60
551,65,76
551,102,109
1544,51,60
1544,65,76
1544,102,109
485,51,60
485,65,76
485,102,109
477,51,60
477,65,76
477,102,109
26,51,60
26,65,76
26,102,109
1002,51,60
1002,65,76
1002,102,109
633,51,60
633,65,76
633,102,109
258,51,60
258,65,76
258,102,109
2058,51,60
2058,65,76
2058,102,109
22,51,60
22,65,76
22,102,109
3372,29,38
3372,43,54
3372,80,87
528,51,60
528,65,76
528,102,109
253,51,60
253,65,76
253,102,109
1681,29,38
1681,43,54
1681,80,87
589,51,60
589,65,76
589,102,109
782,51,60
782,65,76
782,102,109
158,51,60
158,65,76
158,102,109
863,51,60
863,65,76
863,102,109
1828,51,60
1828,65,76
1828,102,109
109,51,60
109,65,76
109,102,109
2103,51,60
2103,65,76
2103,102,109
327,30,39
327,44,55
327,81,88
2734,51,60
2734,65,76
2734,102,109
871,51,60
871,65,76
871,102,109
190,51,60
190,65,76
190,102,109
881,51,60
881,65,76
881,102,109
168,51,60
168,65,76
168,102,109
652,51,60
652,65,76
652,102,109
541,51,60
541,65,76
541,102,109
570,51,60
570,65,76
570,102,109
2547,51,60
2547,65,76
2547,102,109
71,51,60
71,65,76
71,102,109
621,51,60
621,65,76
621,102,109
322,51,60
322,65,76
322,102,109
7,51,60
7,65,76
7,102,109
98,51,60
98,65,76
98,102,109
3004,51,60
3004,65,76
3004,102,109
682,51,60
682,65,76
682,102,109
694,51,60
694,65,76
694,102,109
509,51,60
509,65,76
509,102,109
558,51,60
558,65,76
558,102,109
1808,51,60
1808,65,76
1808,102,109
139,51,60
139,65,76
139,102,109
69,51,60
69,65,76
69,102,109
