seq_index,start_position,end_position
830,72,81
830,89,100
830,101,108
801,73,82
801,90,101
801,102,109
659,72,81
659,89,100
659,101,108
1200,51,60
1200,68,79
1200,80,87
329,73,82
329,90,101
329,102,109
532,73,82
532,90,101
532,102,109
880,73,82
880,90,101
880,102,109
596,74,83
596,91,102
596,103,110
232,73,82
232,90,101
232,102,109
57,73,82
57,90,101
57,102,109
159,73,82
159,90,101
159,102,109
911,72,81
911,89,100
911,101,108
518,72,81
518,89,100
518,101,108
135,73,82
135,90,101
135,102,109
769,73,82
769,90,101
769,102,109
1886,73,82
1886,90,101
1886,102,109
225,73,82
225,90,101
225,102,109
16,72,81
16,89,100
16,101,108
472,73,82
472,90,101
472,102,109
870,73,82
870,90,101
870,102,109
170,73,82
170,90,101
170,102,109
1781,72,81
1781,89,100
1781,101,108
361,73,82
361,90,101
361,102,109
46,73,82
46,90,101
46,102,109
784,73,82
784,90,101
784,102,109
359,72,81
359,89,100
359,101,108
96,73,82
96,90,101
96,102,109
10,73,82
10,90,101
10,102,109
306,72,81
306,89,100
306,101,108
212,73,82
212,90,101
212,102,109
561,73,82
561,90,101
561,102,109
760,73,82
760,90,101
760,102,109
31,72,81
31,89,100
31,101,108
841,73,82
841,90,101
841,102,109
207,73,82
207,90,101
207,102,109
826,73,82
826,90,101
826,102,109
442,73,82
442,90,101
442,102,109
544,72,81
544,89,100
544,101,108
2958,73,82
2958,90,101
2958,102,109
