seq_index,start_position,end_position
1952,51,60
1952,64,75
1952,102,109
1661,51,60
1661,64,75
1661,102,109
1990,51,60
1990,64,75
1990,102,109
58,51,60
58,64,75
58,102,109
365,51,60
365,64,75
365,102,109
151,51,60
151,64,75
151,102,109
1921,51,60
1921,64,75
1921,102,109
827,51,60
827,64,75
827,102,109
1250,51,60
1250,64,75
1250,102,109
615,51,60
615,64,75
615,102,109
17,51,60
17,64,75
17,102,109
303,51,60
303,64,75
303,102,109
211,51,60
211,64,75
211,102,109
1907,51,60
1907,64,75
1907,102,109
649,51,60
649,64,75
649,102,109
1394,51,60
1394,64,75
1394,102,109
178,51,60
178,64,75
178,102,109
743,51,60
743,64,75
743,102,109
2086,51,60
2086,64,75
2086,102,109
1680,51,60
1680,64,75
1680,102,109
607,51,60
607,64,75
607,102,109
2298,51,60
2298,64,75
2298,102,109
407,51,60
407,64,75
407,102,109
2007,51,60
2007,64,75
2007,102,109
595,51,60
595,64,75
595,102,109
320,51,60
320,64,75
320,102,109
588,51,60
588,64,75
588,102,109
625,51,60
625,64,75
625,102,109
307,51,60
307,64,75
307,102,109
1742,30,39
1742,43,54
1742,81,88
3187,51,60
3187,64,75
3187,102,109
65,51,60
65,64,75
65,102,109
540,51,60
540,64,75
540,102,109
237,51,60
237,64,75
237,102,109
1874,51,60
1874,64,75
1874,102,109
910,51,60
910,64,75
910,102,109
521,51,60
521,64,75
521,102,109
708,51,60
708,64,75
708,102,109
1780,51,60
1780,64,75
1780,102,109
145,51,60
145,64,75
145,102,109
2550,51,60
2550,64,75
2550,102,109
1242,51,60
1242,64,75
1242,102,109
551,51,60
551,64,75
551,102,109
1544,51,60
1544,64,75
1544,102,109
1950,51,60
1950,64,75
1950,102,109
485,51,60
485,64,75
485,102,109
477,51,60
477,64,75
477,102,109
26,51,60
26,64,75
26,102,109
674,51,60
674,64,75
674,102,109
1002,51,60
1002,64,75
1002,102,109
633,51,60
633,64,75
633,102,109
909,51,60
909,64,75
909,102,109
261,51,60
261,64,75
261,102,109
1132,51,60
1132,64,75
1132,102,109
258,51,60
258,64,75
258,102,109
1313,30,39
1313,43,54
1313,81,88
2058,51,60
2058,64,75
2058,102,109
22,51,60
22,64,75
22,102,109
658,51,60
658,64,75
658,102,109
3372,29,38
3372,42,53
3372,80,87
528,51,60
528,64,75
528,102,109
253,51,60
253,64,75
253,102,109
1681,29,38
1681,42,53
1681,80,87
589,51,60
589,64,75
589,102,109
35,51,60
35,64,75
35,102,109
782,51,60
782,64,75
782,102,109
1979,51,60
1979,64,75
1979,102,109
43,30,39
43,43,54
43,81,88
158,51,60
158,64,75
158,102,109
2011,51,60
2011,64,75
2011,102,109
863,51,60
863,64,75
863,102,109
1828,51,60
1828,64,75
1828,102,109
109,51,60
109,64,75
109,102,109
2103,51,60
2103,64,75
2103,102,109
327,30,39
327,43,54
327,81,88
2433,30,39
2433,43,54
2433,81,88
2734,51,60
2734,64,75
2734,102,109
1794,51,60
1794,64,75
1794,102,109
871,51,60
871,64,75
871,102,109
190,51,60
190,64,75
190,102,109
881,51,60
881,64,75
881,102,109
168,51,60
168,64,75
168,102,109
802,51,60
802,64,75
802,102,109
652,51,60
652,64,75
652,102,109
541,51,60
541,64,75
541,102,109
1741,51,60
1741,64,75
1741,102,109
570,51,60
570,64,75
570,102,109
2547,51,60
2547,64,75
2547,102,109
71,51,60
71,64,75
71,102,109
431,51,60
431,64,75
431,102,109
1984,51,60
1984,64,75
1984,102,109
362,51,60
362,64,75
362,102,109
621,51,60
621,64,75
621,102,109
5,51,60
5,64,75
5,102,109
322,51,60
322,64,75
322,102,109
3265,51,60
3265,64,75
3265,102,109
7,51,60
7,64,75
7,102,109
98,51,60
98,64,75
98,102,109
3004,51,60
3004,64,75
3004,102,109
682,51,60
682,64,75
682,102,109
694,51,60
694,64,75
694,102,109
509,51,60
509,64,75
509,102,109
558,51,60
558,64,75
558,102,109
1808,51,60
1808,64,75
1808,102,109
209,51,60
209,64,75
209,102,109
865,51,60
865,64,75
865,102,109
139,51,60
139,64,75
139,102,109
451,51,60
451,64,75
451,102,109
69,51,60
69,64,75
69,102,109
349,51,60
349,64,75
349,102,109
978,51,60
978,64,75
978,102,109
