seq_index,start_position,end_position
1934,51,60
1934,64,75
1934,80,87
1200,51,60
1200,64,75
1200,80,87
86,51,60
86,64,75
86,80,87
543,51,60
543,64,75
543,80,87
1776,51,60
1776,64,75
1776,80,87
2941,70,79
2941,83,94
2941,99,106
782,51,60
782,64,75
782,80,87
782,52,61
782,65,76
782,81,88
1709,29,38
1709,42,53
1709,58,65
2195,51,60
2195,64,75
2195,80,87
2,51,60
2,64,75
2,80,87
1673,62,71
1673,75,86
1673,91,98
1814,51,60
1814,64,75
1814,80,87
2174,51,60
2174,64,75
2174,80,87
579,51,60
579,64,75
579,80,87
1935,30,39
1935,43,54
1935,59,66
1708,51,60
1708,64,75
1708,80,87
523,51,60
523,64,75
523,80,87
1946,51,60
1946,64,75
1946,80,87
1777,31,40
1777,44,55
1777,60,67
