seq_index,start_position,end_position
1952,51,60
1952,63,74
1952,94,105
2349,24,33
2349,36,47
2349,67,78
1661,51,60
1661,63,74
1661,94,105
58,51,60
58,63,74
58,94,105
365,51,60
365,63,74
365,94,105
1101,31,40
1101,43,54
1101,74,85
249,51,60
249,63,74
249,94,105
1921,51,60
1921,63,74
1921,94,105
453,51,60
453,63,74
453,94,105
827,51,60
827,63,74
827,94,105
615,51,60
615,63,74
615,94,105
586,51,60
586,63,74
586,94,105
17,51,60
17,63,74
17,94,105
303,51,60
303,63,74
303,94,105
211,51,60
211,63,74
211,94,105
1934,51,60
1934,63,74
1934,94,105
330,31,40
330,43,54
330,74,85
1200,51,60
1200,63,74
1200,94,105
1907,51,60
1907,63,74
1907,94,105
178,51,60
178,63,74
178,94,105
2066,51,60
2066,63,74
2066,94,105
743,51,60
743,63,74
743,94,105
2218,30,39
2218,42,53
2218,73,84
2086,51,60
2086,63,74
2086,94,105
607,51,60
607,63,74
607,94,105
195,51,60
195,63,74
195,94,105
407,51,60
407,63,74
407,94,105
595,51,60
595,63,74
595,94,105
320,51,60
320,63,74
320,94,105
902,51,60
902,63,74
902,94,105
86,51,60
86,63,74
86,94,105
918,51,60
918,63,74
918,94,105
1838,51,60
1838,63,74
1838,94,105
219,51,60
219,63,74
219,94,105
3187,51,60
3187,63,74
3187,94,105
65,51,60
65,63,74
65,94,105
1874,51,60
1874,63,74
1874,94,105
1780,51,60
1780,63,74
1780,94,105
145,51,60
145,63,74
145,94,105
1776,51,60
1776,63,74
1776,94,105
423,51,60
423,63,74
423,94,105
551,51,60
551,63,74
551,94,105
1950,51,60
1950,63,74
1950,94,105
485,51,60
485,63,74
485,94,105
477,51,60
477,63,74
477,94,105
674,51,60
674,63,74
674,94,105
1109,51,60
1109,63,74
1109,94,105
310,51,60
310,63,74
310,94,105
633,51,60
633,63,74
633,94,105
261,51,60
261,63,74
261,94,105
1132,51,60
1132,63,74
1132,94,105
33,51,60
33,63,74
33,94,105
599,51,60
599,63,74
599,94,105
258,51,60
258,63,74
258,94,105
2058,51,60
2058,63,74
2058,94,105
658,51,60
658,63,74
658,94,105
2097,17,26
2097,29,40
2097,60,71
589,51,60
589,63,74
589,94,105
24,51,60
24,63,74
24,94,105
782,51,60
782,63,74
782,94,105
782,52,61
782,64,75
782,95,106
2011,51,60
2011,63,74
2011,94,105
1828,51,60
1828,63,74
1828,94,105
163,51,60
163,63,74
163,94,105
1709,29,38
1709,41,52
1709,72,83
2195,51,60
2195,63,74
2195,94,105
149,51,60
149,63,74
149,94,105
881,51,60
881,63,74
881,94,105
1820,51,60
1820,63,74
1820,94,105
652,51,60
652,63,74
652,94,105
541,51,60
541,63,74
541,94,105
624,51,60
624,63,74
624,94,105
2,51,60
2,63,74
2,94,105
2332,30,39
2332,42,53
2332,73,84
2008,51,60
2008,63,74
2008,94,105
312,51,60
312,63,74
312,94,105
431,51,60
431,63,74
431,94,105
362,51,60
362,63,74
362,94,105
15,51,60
15,63,74
15,94,105
621,51,60
621,63,74
621,94,105
227,51,60
227,63,74
227,94,105
579,51,60
579,63,74
579,94,105
1935,30,39
1935,42,53
1935,73,84
1708,51,60
1708,63,74
1708,94,105
5,51,60
5,63,74
5,94,105
440,51,60
440,63,74
440,94,105
1946,51,60
1946,63,74
1946,94,105
322,51,60
322,63,74
322,94,105
98,51,60
98,63,74
98,94,105
3004,51,60
3004,63,74
3004,94,105
682,51,60
682,63,74
682,94,105
509,51,60
509,63,74
509,94,105
865,51,60
865,63,74
865,94,105
1777,31,40
1777,43,54
1777,74,85
139,51,60
139,63,74
139,94,105
2005,51,60
2005,63,74
2005,94,105
69,51,60
69,63,74
69,94,105
560,51,60
560,63,74
560,94,105
