seq_index,start_position,end_position
1952,51,60
1952,63,74
1952,95,106
2349,24,33
2349,36,47
2349,68,79
1661,51,60
1661,63,74
1661,95,106
525,51,60
525,63,74
525,95,106
58,51,60
58,63,74
58,95,106
365,51,60
365,63,74
365,95,106
151,51,60
151,63,74
151,95,106
249,51,60
249,63,74
249,95,106
1921,51,60
1921,63,74
1921,95,106
453,51,60
453,63,74
453,95,106
827,51,60
827,63,74
827,95,106
615,51,60
615,63,74
615,95,106
586,51,60
586,63,74
586,95,106
17,51,60
17,63,74
17,95,106
303,51,60
303,63,74
303,95,106
211,51,60
211,63,74
211,95,106
1934,51,60
1934,63,74
1934,95,106
330,31,40
330,43,54
330,75,86
1200,51,60
1200,63,74
1200,95,106
50,51,60
50,63,74
50,95,106
1907,51,60
1907,63,74
1907,95,106
1864,51,60
1864,63,74
1864,95,106
178,51,60
178,63,74
178,95,106
2066,51,60
2066,63,74
2066,95,106
743,51,60
743,63,74
743,95,106
2218,30,39
2218,42,53
2218,74,85
2086,51,60
2086,63,74
2086,95,106
607,51,60
607,63,74
607,95,106
2298,51,60
2298,63,74
2298,95,106
195,51,60
195,63,74
195,95,106
407,51,60
407,63,74
407,95,106
482,51,60
482,63,74
482,95,106
595,51,60
595,63,74
595,95,106
320,51,60
320,63,74
320,95,106
902,51,60
902,63,74
902,95,106
86,51,60
86,63,74
86,95,106
316,51,60
316,63,74
316,95,106
588,51,60
588,63,74
588,95,106
663,51,60
663,63,74
663,95,106
918,51,60
918,63,74
918,95,106
1838,51,60
1838,63,74
1838,95,106
219,51,60
219,63,74
219,95,106
307,51,60
307,63,74
307,95,106
3187,51,60
3187,63,74
3187,95,106
65,51,60
65,63,74
65,95,106
540,51,60
540,63,74
540,95,106
237,51,60
237,63,74
237,95,106
1874,51,60
1874,63,74
1874,95,106
287,51,60
287,63,74
287,95,106
708,51,60
708,63,74
708,95,106
1780,51,60
1780,63,74
1780,95,106
145,51,60
145,63,74
145,95,106
1776,51,60
1776,63,74
1776,95,106
423,51,60
423,63,74
423,95,106
551,51,60
551,63,74
551,95,106
1544,51,60
1544,63,74
1544,95,106
1950,51,60
1950,63,74
1950,95,106
485,51,60
485,63,74
485,95,106
477,51,60
477,63,74
477,95,106
26,51,60
26,63,74
26,95,106
674,51,60
674,63,74
674,95,106
1109,51,60
1109,63,74
1109,95,106
310,51,60
310,63,74
310,95,106
633,51,60
633,63,74
633,95,106
909,51,60
909,63,74
909,95,106
261,51,60
261,63,74
261,95,106
1132,51,60
1132,63,74
1132,95,106
33,51,60
33,63,74
33,95,106
599,51,60
599,63,74
599,95,106
258,51,60
258,63,74
258,95,106
1685,51,60
1685,63,74
1685,95,106
1313,30,39
1313,42,53
1313,74,85
2058,51,60
2058,63,74
2058,95,106
22,51,60
22,63,74
22,95,106
658,51,60
658,63,74
658,95,106
3372,29,38
3372,41,52
3372,73,84
183,51,60
183,63,74
183,95,106
253,51,60
253,63,74
253,95,106
589,51,60
589,63,74
589,95,106
35,51,60
35,63,74
35,95,106
24,51,60
24,63,74
24,95,106
782,51,60
782,63,74
782,95,106
782,52,61
782,64,75
782,96,107
158,51,60
158,63,74
158,95,106
2011,51,60
2011,63,74
2011,95,106
1828,51,60
1828,63,74
1828,95,106
233,51,60
233,63,74
233,95,106
163,51,60
163,63,74
163,95,106
2103,51,60
2103,63,74
2103,95,106
1709,29,38
1709,41,52
1709,73,84
2195,51,60
2195,63,74
2195,95,106
494,51,60
494,63,74
494,95,106
1794,51,60
1794,63,74
1794,95,106
190,51,60
190,63,74
190,95,106
149,51,60
149,63,74
149,95,106
881,51,60
881,63,74
881,95,106
1820,51,60
1820,63,74
1820,95,106
652,51,60
652,63,74
652,95,106
541,51,60
541,63,74
541,95,106
624,51,60
624,63,74
624,95,106
2094,51,60
2094,63,74
2094,95,106
2332,30,39
2332,42,53
2332,74,85
844,51,60
844,63,74
844,95,106
570,51,60
570,63,74
570,95,106
766,51,60
766,63,74
766,95,106
2008,51,60
2008,63,74
2008,95,106
71,51,60
71,63,74
71,95,106
312,51,60
312,63,74
312,95,106
1673,30,39
1673,42,53
1673,74,85
431,51,60
431,63,74
431,95,106
362,51,60
362,63,74
362,95,106
621,51,60
621,63,74
621,95,106
227,51,60
227,63,74
227,95,106
1935,30,39
1935,42,53
1935,74,85
1708,51,60
1708,63,74
1708,95,106
5,51,60
5,63,74
5,95,106
440,51,60
440,63,74
440,95,106
322,51,60
322,63,74
322,95,106
3265,51,60
3265,63,74
3265,95,106
98,51,60
98,63,74
98,95,106
3004,51,60
3004,63,74
3004,95,106
682,51,60
682,63,74
682,95,106
694,51,60
694,63,74
694,95,106
509,51,60
509,63,74
509,95,106
1808,51,60
1808,63,74
1808,95,106
209,51,60
209,63,74
209,95,106
865,51,60
865,63,74
865,95,106
1777,31,40
1777,43,54
1777,75,86
139,51,60
139,63,74
139,95,106
2005,51,60
2005,63,74
2005,95,106
451,51,60
451,63,74
451,95,106
69,51,60
69,63,74
69,95,106
349,51,60
349,63,74
349,95,106
560,51,60
560,63,74
560,95,106
220,30,39
220,42,53
220,74,85
978,51,60
978,63,74
978,95,106
