seq_index,start_position,end_position
1702,8,17
1702,19,26
1702,51,60
1702,62,69
1822,26,35
1822,37,44
3363,20,29
3363,31,38
1044,60,69
1044,71,78
1258,61,70
1258,72,79
907,13,22
907,24,31
722,51,60
722,62,69
1343,74,83
1343,85,92
2238,61,70
2238,72,79
1493,89,98
1493,100,107
1581,92,101
1581,103,110
1136,36,45
1136,47,54
2934,87,96
2934,98,105
3252,7,16
3252,18,25
580,26,35
580,37,44
796,29,38
796,40,47
2376,16,25
2376,27,34
169,79,88
169,90,97
3345,36,45
3345,47,54
705,0,9
705,11,18
492,36,45
492,47,54
3463,51,60
3463,62,69
376,26,35
376,37,44
3022,51,60
3022,62,69
2173,84,93
2173,95,102
2522,35,44
2522,46,53
1593,51,60
1593,62,69
1141,1,10
1141,12,19
1366,36,45
1366,47,54
1875,37,46
1875,48,55
32,32,41
32,43,50
1890,51,60
1890,62,69
3375,36,45
3375,47,54
3128,81,90
3128,92,99
2903,52,61
2903,63,70
1913,51,60
1913,62,69
1933,11,20
1933,22,29
1755,51,60
1755,62,69
2316,51,60
2316,62,69
2907,52,61
2907,63,70
721,36,45
721,47,54
669,9,18
669,20,27
1891,51,60
1891,62,69
3582,10,19
3582,21,28
3238,51,60
3238,62,69
3450,73,82
3450,84,91
2362,64,73
2362,75,82
2254,51,60
2254,62,69
175,21,30
175,32,39
2938,72,81
2938,83,90
1458,72,81
1458,83,90
1610,38,47
1610,49,56
2984,15,24
2984,26,33
2351,87,96
2351,98,105
