seq_index,start_position,end_position
1952,51,60
1952,103,110
1702,10,19
1702,62,69
3318,51,60
3318,103,110
1895,31,40
1895,83,90
1525,51,60
1525,103,110
3586,18,27
3586,70,77
2865,51,60
2865,103,110
1394,51,60
1394,103,110
990,51,60
990,103,110
1493,51,60
1493,103,110
2619,14,23
2619,66,73
1505,35,44
1505,87,94
1581,51,60
1581,103,110
1408,51,60
1408,103,110
196,51,60
196,103,110
407,51,60
407,103,110
1383,40,49
1383,92,99
2808,51,60
2808,103,110
1874,51,60
1874,103,110
1043,51,60
1043,103,110
1762,18,27
1762,70,77
1911,51,60
1911,103,110
1172,21,30
1172,73,80
145,51,60
145,103,110
1379,32,41
1379,84,91
2807,31,40
2807,83,90
26,51,60
26,103,110
674,51,60
674,103,110
1321,51,60
1321,103,110
776,51,60
776,103,110
1352,25,34
1352,77,84
1352,26,35
1352,78,85
1930,51,60
1930,103,110
2941,51,60
2941,103,110
1010,51,60
1010,103,110
1365,33,42
1365,85,92
2676,15,24
2676,67,74
2325,51,60
2325,103,110
141,14,23
141,66,73
1570,51,60
1570,103,110
575,51,60
575,103,110
871,51,60
871,103,110
912,51,60
912,103,110
1243,51,60
1243,103,110
1454,51,60
1454,103,110
2825,22,31
2825,74,81
3497,48,57
3497,100,107
624,51,60
624,103,110
946,51,60
946,103,110
1585,42,51
1585,94,101
1585,51,60
1585,103,110
2094,19,28
2094,71,78
2664,51,60
2664,103,110
1618,51,60
1618,103,110
844,51,60
844,103,110
1279,42,51
1279,94,101
955,51,60
955,103,110
1673,30,39
1673,82,89
2155,51,60
2155,103,110
2589,51,60
2589,103,110
509,51,60
509,103,110
41,51,60
41,103,110
3577,31,40
3577,83,90
2624,51,60
2624,103,110
