seq_index,start_position,end_position
2397,51,60
2397,91,98
3318,63,72
3318,103,110
1905,7,16
1905,47,54
2109,7,16
2109,47,54
1258,31,40
1258,71,78
1258,51,60
1258,91,98
1258,61,70
1258,101,108
366,7,16
366,47,54
1505,51,60
1505,91,98
339,42,51
339,82,89
1245,51,60
1245,91,98
648,51,60
648,91,98
1853,51,60
1853,91,98
719,7,16
719,47,54
1150,51,60
1150,91,98
2045,32,41
2045,72,79
1383,51,60
1383,91,98
2757,35,44
2757,75,82
1594,51,60
1594,91,98
753,51,60
753,91,98
3268,43,52
3268,83,90
169,51,60
169,91,98
1543,26,35
1543,66,73
1043,51,60
1043,91,98
1155,31,40
1155,71,78
2738,51,60
2738,91,98
1344,0,9
1344,40,47
1289,7,16
1289,47,54
707,51,60
707,91,98
1193,61,70
1193,101,108
1757,25,34
1757,65,72
2072,62,71
2072,102,109
1733,6,15
1733,46,53
3143,28,37
3143,68,75
1002,7,16
1002,47,54
1422,33,42
1422,73,80
1889,51,60
1889,91,98
984,7,16
984,47,54
1385,27,36
1385,67,74
1305,8,17
1305,48,55
2105,30,39
2105,70,77
376,51,60
376,91,98
2291,31,40
2291,71,78
3214,38,47
3214,78,85
668,51,60
668,91,98
387,7,16
387,47,54
1129,30,39
1129,70,77
2325,63,72
2325,103,110
2824,51,60
2824,91,98
529,9,18
529,49,56
2527,51,60
2527,91,98
265,8,17
265,48,55
245,51,60
245,91,98
2612,7,16
2612,47,54
296,51,60
296,91,98
1877,30,39
1877,70,77
797,7,16
797,47,54
1585,51,60
1585,91,98
3209,51,60
3209,91,98
70,8,17
70,48,55
2650,51,60
2650,91,98
2698,51,60
2698,91,98
1306,30,39
1306,70,77
1601,51,60
1601,91,98
2889,51,60
2889,91,98
3198,51,60
3198,91,98
