seq_index,start_position,end_position
453,51,60
453,87,94
453,94,105
1934,51,60
1934,87,94
1934,94,105
1200,51,60
1200,87,94
1200,94,105
195,51,60
195,87,94
195,94,105
1838,51,60
1838,87,94
1838,94,105
1776,51,60
1776,87,94
1776,94,105
782,52,61
782,88,95
782,95,106
2195,51,60
2195,87,94
2195,94,105
2,51,60
2,87,94
2,94,105
15,51,60
15,87,94
15,94,105
488,51,60
488,87,94
488,94,105
579,51,60
579,87,94
579,94,105
1935,30,39
1935,66,73
1935,73,84
1946,51,60
1946,87,94
1946,94,105
1777,31,40
1777,67,74
1777,74,85
