seq_index,start_position,end_position
1952,51,60
1952,81,88
1952,95,106
1661,51,60
1661,81,88
1661,95,106
76,30,39
76,60,67
76,74,85
525,51,60
525,81,88
525,95,106
58,51,60
58,81,88
58,95,106
365,51,60
365,81,88
365,95,106
151,51,60
151,81,88
151,95,106
249,51,60
249,81,88
249,95,106
1921,51,60
1921,81,88
1921,95,106
827,51,60
827,81,88
827,95,106
615,51,60
615,81,88
615,95,106
586,51,60
586,81,88
586,95,106
17,51,60
17,81,88
17,95,106
303,51,60
303,81,88
303,95,106
216,51,60
216,81,88
216,95,106
211,51,60
211,81,88
211,95,106
50,51,60
50,81,88
50,95,106
1907,51,60
1907,81,88
1907,95,106
649,51,60
649,81,88
649,95,106
990,51,60
990,81,88
990,95,106
1864,51,60
1864,81,88
1864,95,106
178,51,60
178,81,88
178,95,106
2066,51,60
2066,81,88
2066,95,106
743,51,60
743,81,88
743,95,106
1882,51,60
1882,81,88
1882,95,106
2086,51,60
2086,81,88
2086,95,106
607,51,60
607,81,88
607,95,106
2298,51,60
2298,81,88
2298,95,106
407,51,60
407,81,88
407,95,106
482,51,60
482,81,88
482,95,106
595,51,60
595,81,88
595,95,106
320,51,60
320,81,88
320,95,106
902,51,60
902,81,88
902,95,106
1006,51,60
1006,81,88
1006,95,106
316,51,60
316,81,88
316,95,106
588,51,60
588,81,88
588,95,106
663,51,60
663,81,88
663,95,106
535,51,60
535,81,88
535,95,106
625,51,60
625,81,88
625,95,106
974,51,60
974,81,88
974,95,106
918,51,60
918,81,88
918,95,106
55,30,39
55,60,67
55,74,85
219,51,60
219,81,88
219,95,106
307,51,60
307,81,88
307,95,106
3187,51,60
3187,81,88
3187,95,106
2210,29,38
2210,59,66
2210,73,84
65,51,60
65,81,88
65,95,106
540,51,60
540,81,88
540,95,106
237,51,60
237,81,88
237,95,106
1874,51,60
1874,81,88
1874,95,106
287,51,60
287,81,88
287,95,106
521,51,60
521,81,88
521,95,106
708,51,60
708,81,88
708,95,106
1780,51,60
1780,81,88
1780,95,106
556,29,38
556,59,66
556,73,84
217,29,38
217,59,66
217,73,84
972,51,60
972,81,88
972,95,106
905,51,60
905,81,88
905,95,106
1957,51,60
1957,81,88
1957,95,106
145,51,60
145,81,88
145,95,106
1861,51,60
1861,81,88
1861,95,106
423,51,60
423,81,88
423,95,106
551,51,60
551,81,88
551,95,106
1544,51,60
1544,81,88
1544,95,106
1950,51,60
1950,81,88
1950,95,106
477,51,60
477,81,88
477,95,106
26,51,60
26,81,88
26,95,106
674,51,60
674,81,88
674,95,106
1109,51,60
1109,81,88
1109,95,106
310,51,60
310,81,88
310,95,106
633,51,60
633,81,88
633,95,106
909,51,60
909,81,88
909,95,106
1305,29,38
1305,59,66
1305,73,84
1132,51,60
1132,81,88
1132,95,106
33,51,60
33,81,88
33,95,106
599,51,60
599,81,88
599,95,106
258,51,60
258,81,88
258,95,106
1685,51,60
1685,81,88
1685,95,106
1313,30,39
1313,60,67
1313,74,85
22,51,60
22,81,88
22,95,106
658,51,60
658,81,88
658,95,106
3372,29,38
3372,59,66
3372,73,84
183,51,60
183,81,88
183,95,106
1884,51,60
1884,81,88
1884,95,106
253,51,60
253,81,88
253,95,106
555,51,60
555,81,88
555,95,106
589,51,60
589,81,88
589,95,106
35,51,60
35,81,88
35,95,106
24,51,60
24,81,88
24,95,106
782,51,60
782,81,88
782,95,106
1979,51,60
1979,81,88
1979,95,106
582,51,60
582,81,88
582,95,106
158,51,60
158,81,88
158,95,106
2011,51,60
2011,81,88
2011,95,106
1828,51,60
1828,81,88
1828,95,106
233,51,60
233,81,88
233,95,106
163,51,60
163,81,88
163,95,106
2103,51,60
2103,81,88
2103,95,106
1709,29,38
1709,59,66
1709,73,84
2433,30,39
2433,60,67
2433,74,85
143,51,60
143,81,88
143,95,106
1794,51,60
1794,81,88
1794,95,106
190,51,60
190,81,88
190,95,106
149,51,60
149,81,88
149,95,106
881,51,60
881,81,88
881,95,106
1820,51,60
1820,81,88
1820,95,106
802,51,60
802,81,88
802,95,106
541,51,60
541,81,88
541,95,106
624,51,60
624,81,88
624,95,106
2094,51,60
2094,81,88
2094,95,106
570,51,60
570,81,88
570,95,106
766,51,60
766,81,88
766,95,106
2008,51,60
2008,81,88
2008,95,106
56,51,60
56,81,88
56,95,106
71,51,60
71,81,88
71,95,106
312,51,60
312,81,88
312,95,106
1673,30,39
1673,60,67
1673,74,85
431,51,60
431,81,88
431,95,106
362,51,60
362,81,88
362,95,106
227,51,60
227,81,88
227,95,106
1708,51,60
1708,81,88
1708,95,106
2880,52,61
2880,82,89
2880,96,107
1306,51,60
1306,81,88
1306,95,106
440,51,60
440,81,88
440,95,106
293,51,60
293,81,88
293,95,106
322,51,60
322,81,88
322,95,106
3265,51,60
3265,81,88
3265,95,106
98,51,60
98,81,88
98,95,106
3004,51,60
3004,81,88
3004,95,106
682,51,60
682,81,88
682,95,106
694,51,60
694,81,88
694,95,106
509,51,60
509,81,88
509,95,106
1808,51,60
1808,81,88
1808,95,106
209,51,60
209,81,88
209,95,106
896,51,60
896,81,88
896,95,106
865,51,60
865,81,88
865,95,106
139,51,60
139,81,88
139,95,106
2005,51,60
2005,81,88
2005,95,106
451,51,60
451,81,88
451,95,106
69,51,60
69,81,88
69,95,106
349,51,60
349,81,88
349,95,106
560,51,60
560,81,88
560,95,106
220,30,39
220,60,67
220,74,85
978,51,60
978,81,88
978,95,106
