seq_index,start_position,end_position
1027,51,60
1027,91,98
1057,42,51
1057,82,89
447,51,60
447,91,98
2540,29,38
2540,69,76
2016,24,33
2016,64,71
13,51,60
13,91,98
232,62,71
232,102,109
482,51,60
482,91,98
180,62,71
180,102,109
277,18,27
277,58,65
169,62,71
169,102,109
521,51,60
521,91,98
1762,18,27
1762,58,65
1158,51,60
1158,91,98
1251,18,27
1251,58,65
2610,51,60
2610,91,98
1351,51,60
1351,91,98
3334,34,43
3334,74,81
1614,51,60
1614,91,98
3488,43,52
3488,83,90
3488,51,60
3488,91,98
1241,62,71
1241,102,109
915,33,42
915,73,80
1756,34,43
1756,74,81
2937,51,60
2937,91,98
2165,51,60
2165,91,98
2839,28,37
2839,68,75
1129,51,60
1129,91,98
3535,51,60
3535,91,98
3063,42,51
3063,82,89
1933,60,69
1933,100,107
233,51,60
233,91,98
163,51,60
163,91,98
1709,29,38
1709,69,76
2612,51,60
2612,91,98
3210,18,27
3210,58,65
867,51,60
867,91,98
1877,51,60
1877,91,98
190,51,60
190,91,98
3603,18,27
3603,58,65
3130,41,50
3130,81,88
2936,18,27
2936,58,65
1673,62,71
1673,102,109
826,62,71
826,102,109
2004,51,60
2004,91,98
2174,51,60
2174,91,98
1989,25,34
1989,65,72
2583,51,60
2583,91,98
1708,51,60
1708,91,98
2059,19,28
2059,59,66
442,62,71
442,102,109
1946,51,60
1946,91,98
