seq_index,start_position,end_position
262,51,60
262,79,86
153,32,41
153,60,67
117,51,60
117,79,86
3032,70,79
3032,98,105
507,51,60
507,79,86
483,72,81
483,100,107
13,51,60
13,79,86
304,51,60
304,79,86
2934,16,25
2934,44,51
1006,51,60
1006,79,86
1255,29,38
1255,57,64
2154,68,77
2154,96,103
3266,51,60
3266,79,86
630,76,85
630,104,111
2159,51,60
2159,79,86
3619,51,60
3619,79,86
2012,51,60
2012,79,86
516,51,60
516,79,86
911,73,82
911,101,108
137,51,60
137,79,86
135,51,60
135,79,86
2659,51,60
2659,79,86
492,36,45
492,64,71
3294,76,85
3294,104,111
2822,51,60
2822,79,86
1241,51,60
1241,79,86
633,51,60
633,79,86
1693,30,39
1693,58,65
1781,73,82
1781,101,108
2458,51,60
2458,79,86
787,51,60
787,79,86
3214,30,39
3214,58,65
583,51,60
583,79,86
1091,30,39
1091,58,65
2522,35,44
2522,63,70
1476,30,39
1476,58,65
1435,10,19
1435,38,45
1256,51,60
1256,79,86
32,51,60
32,79,86
253,51,60
253,79,86
2903,51,60
2903,79,86
94,51,60
94,79,86
782,52,61
782,80,87
1979,51,60
1979,79,86
519,31,40
519,59,66
96,51,60
96,79,86
1477,51,60
1477,79,86
852,51,60
852,79,86
306,73,82
306,101,108
212,51,60
212,79,86
2093,51,60
2093,79,86
1004,30,39
1004,58,65
740,51,60
740,79,86
31,73,82
31,101,108
2667,37,46
2667,65,72
416,7,16
416,35,42
1631,41,50
1631,69,76
2848,30,39
2848,58,65
2254,51,60
2254,79,86
826,51,60
826,79,86
2059,31,40
2059,59,66
5,51,60
5,79,86
2877,68,77
2877,96,103
1610,51,60
1610,79,86
2451,1,10
2451,29,36
544,73,82
544,101,108
3004,51,60
3004,79,86
2947,30,39
2947,58,65
2038,51,60
2038,79,86
2138,31,40
2138,59,66
2285,16,25
2285,44,51
834,51,60
834,79,86
1142,51,60
1142,79,86
560,51,60
560,79,86
1560,51,60
1560,79,86
610,51,60
610,79,86
