seq_index,start_position,end_position
1661,72,81
1661,81,88
1990,72,81
1990,81,88
524,26,35
524,35,42
1822,26,35
1822,35,42
223,51,60
223,60,67
1084,51,60
1084,60,67
76,51,60
76,60,67
58,72,81
58,81,88
365,72,81
365,81,88
115,72,81
115,81,88
731,51,60
731,60,67
151,72,81
151,81,88
249,72,81
249,81,88
453,71,80
453,80,87
153,51,60
153,60,67
1847,17,26
1847,26,33
1847,89,98
1847,98,105
1905,91,100
1905,100,107
1250,72,81
1250,81,88
443,72,81
443,81,88
1669,51,60
1669,60,67
17,72,81
17,81,88
303,72,81
303,81,88
1611,51,60
1611,60,67
367,72,81
367,81,88
211,72,81
211,81,88
3573,72,81
3573,81,88
1200,71,80
1200,80,87
50,72,81
50,81,88
1907,72,81
1907,81,88
1864,72,81
1864,81,88
178,72,81
178,81,88
1581,29,38
1581,38,45
3369,51,60
3369,60,67
465,72,81
465,81,88
1408,28,37
1408,37,44
13,72,81
13,81,88
2690,72,81
2690,81,88
2298,72,81
2298,81,88
195,71,80
195,80,87
407,72,81
407,81,88
320,72,81
320,81,88
3264,6,15
3264,15,22
3549,51,60
3549,60,67
1006,72,81
1006,81,88
86,71,80
86,80,87
316,72,81
316,81,88
580,26,35
580,35,42
1528,51,60
1528,60,67
1475,14,23
1475,23,30
55,51,60
55,60,67
219,72,81
219,81,88
307,72,81
307,81,88
1122,89,98
1122,98,105
1742,51,60
1742,60,67
2955,7,16
2955,16,23
3612,73,82
3612,82,89
65,72,81
65,81,88
134,72,81
134,81,88
237,72,81
237,81,88
1874,72,81
1874,81,88
1543,51,60
1543,60,67
390,66,75
390,75,82
287,72,81
287,81,88
3578,70,79
3578,79,86
1770,51,60
1770,60,67
1541,52,61
1541,61,68
1504,35,44
1504,44,51
972,72,81
972,81,88
145,72,81
145,81,88
1776,32,41
1776,41,48
1776,71,80
1776,80,87
423,72,81
423,81,88
927,26,35
927,35,42
1242,83,92
1242,92,99
1757,25,34
1757,34,41
2183,9,18
2183,18,25
26,72,81
26,81,88
3294,76,85
3294,85,92
1109,72,81
1109,81,88
2039,72,81
2039,81,88
310,72,81
310,81,88
909,72,81
909,81,88
2352,17,26
2352,26,33
1132,72,81
1132,81,88
696,51,60
696,60,67
33,72,81
33,81,88
1315,31,40
1315,40,47
258,72,81
258,81,88
1706,86,95
1706,95,102
1982,51,60
1982,60,67
1313,51,60
1313,60,67
22,72,81
22,81,88
1476,30,39
1476,39,46
183,72,81
183,81,88
253,72,81
253,81,88
35,72,81
35,81,88
24,72,81
24,81,88
295,72,81
295,81,88
1933,60,69
1933,69,76
43,51,60
43,60,67
158,72,81
158,81,88
2011,72,81
2011,81,88
1828,72,81
1828,81,88
109,72,81
109,81,88
233,72,81
233,81,88
163,72,81
163,81,88
2103,72,81
2103,81,88
1540,67,76
1540,76,83
2488,72,81
2488,81,88
327,51,60
327,60,67
2433,51,60
2433,60,67
2734,72,81
2734,81,88
143,72,81
143,81,88
190,72,81
190,81,88
149,72,81
149,81,88
847,51,60
847,60,67
881,72,81
881,81,88
168,72,81
168,81,88
427,51,60
427,60,67
1944,35,44
1944,44,51
2094,72,81
2094,81,88
1032,51,60
1032,60,67
1741,72,81
1741,81,88
564,2,11
564,11,18
56,72,81
56,81,88
71,72,81
71,81,88
312,72,81
312,81,88
431,72,81
431,81,88
362,72,81
362,81,88
2993,84,93
2993,93,100
1453,31,40
1453,40,47
15,71,80
15,80,87
369,81,90
369,90,97
3135,51,60
3135,60,67
227,72,81
227,81,88
2343,13,22
2343,22,29
866,81,90
866,90,97
440,72,81
440,81,88
293,72,81
293,81,88
322,72,81
322,81,88
3265,72,81
3265,81,88
7,72,81
7,81,88
98,72,81
98,81,88
3004,72,81
3004,81,88
1808,72,81
1808,81,88
209,72,81
209,81,88
1777,51,60
1777,60,67
139,72,81
139,81,88
451,72,81
451,81,88
69,72,81
69,81,88
349,72,81
349,81,88
220,51,60
220,60,67
