seq_index,start_position,end_position
1702,10,19
1702,59,66
1702,51,60
1702,100,107
2397,51,60
2397,100,107
2500,9,18
2500,58,65
2175,26,35
2175,75,82
1905,51,60
1905,100,107
3175,51,60
3175,100,107
443,32,41
443,81,88
1971,40,49
1971,89,96
367,32,41
367,81,88
411,51,60
411,100,107
1324,51,60
1324,100,107
79,9,18
79,58,65
483,51,60
483,100,107
1680,32,41
1680,81,88
580,51,60
580,100,107
625,39,48
625,88,95
770,32,41
770,81,88
2010,51,60
2010,100,107
1346,51,60
1346,100,107
1293,51,60
1293,100,107
145,32,41
145,81,88
1932,28,37
1932,77,84
1183,51,60
1183,100,107
1321,51,60
1321,100,107
3186,51,60
3186,100,107
49,21,30
49,70,77
1836,31,40
1836,80,87
1972,19,28
1972,68,75
1982,11,20
1982,60,67
1093,51,60
1093,100,107
2725,31,40
2725,80,87
136,19,28
136,68,75
236,51,60
236,100,107
1681,10,19
1681,59,66
529,9,18
529,58,65
3579,35,44
3579,84,91
2935,51,60
2935,100,107
1933,51,60
1933,100,107
233,32,41
233,81,88
2047,51,60
2047,100,107
829,32,41
829,81,88
2309,36,45
2309,85,92
850,51,60
850,100,107
802,32,41
802,81,88
752,51,60
752,100,107
2171,51,60
2171,100,107
1588,51,60
1588,100,107
3004,32,41
3004,81,88
2947,9,18
2947,58,65
2973,0,9
2973,49,56
951,8,17
951,57,64
2984,51,60
2984,100,107
3577,51,60
3577,100,107
139,32,41
139,81,88
451,32,41
451,81,88
1031,51,60
1031,100,107
