seq_index,start_position,end_position
1027,54,61
1027,101,108
249,54,61
249,101,108
456,0,7
456,47,54
1258,54,61
1258,101,108
222,54,61
222,101,108
1200,54,61
1200,101,108
2028,54,61
2028,101,108
2882,0,7
2882,47,54
990,54,61
990,101,108
990,55,62
990,102,109
1493,54,61
1493,101,108
196,55,62
196,102,109
86,54,61
86,101,108
663,54,61
663,101,108
974,55,62
974,102,109
1594,30,37
1594,77,84
2631,54,61
2631,101,108
807,54,61
807,101,108
2012,55,62
2012,102,109
753,55,62
753,102,109
2582,0,7
2582,47,54
608,55,62
608,102,109
3208,55,62
3208,102,109
1762,22,29
1762,69,76
556,33,40
556,80,87
3021,24,31
3021,71,78
972,55,62
972,102,109
145,54,61
145,101,108
1776,54,61
1776,101,108
1242,54,61
1242,101,108
1513,43,50
1513,90,97
2072,54,61
2072,101,108
477,54,61
477,101,108
26,54,61
26,101,108
1002,54,61
1002,101,108
1002,55,62
1002,102,109
261,54,61
261,101,108
261,55,62
261,102,109
1010,54,61
1010,101,108
1010,55,62
1010,102,109
1195,19,26
1195,66,73
141,21,28
141,68,75
555,55,62
555,102,109
2903,18,25
2903,65,72
3579,55,62
3579,102,109
295,55,62
295,102,109
1570,56,63
1570,103,110
1262,37,44
1262,84,91
1262,54,61
1262,101,108
2901,33,40
2901,80,87
2195,54,61
2195,101,108
2734,55,62
2734,102,109
1004,54,61
1004,101,108
1539,55,62
1539,102,109
168,55,62
168,102,109
541,54,61
541,101,108
2,54,61
2,101,108
1589,54,61
1589,101,108
1653,34,41
1653,81,88
2580,0,7
2580,47,54
3467,54,61
3467,101,108
2547,54,61
2547,101,108
312,55,62
312,102,109
3465,0,7
3465,47,54
1984,54,61
1984,101,108
621,55,62
621,102,109
2938,36,43
2938,83,90
2174,54,61
2174,101,108
488,54,61
488,101,108
579,54,61
579,101,108
1555,54,61
1555,101,108
2571,57,64
2571,104,111
5,55,62
5,102,109
12,54,61
12,101,108
12,55,62
12,102,109
3133,36,43
3133,83,90
682,55,62
682,102,109
2947,0,7
2947,47,54
2084,54,61
2084,101,108
41,54,61
41,101,108
651,55,62
651,102,109
2624,54,61
2624,101,108
2624,57,64
2624,104,111
1548,54,61
1548,101,108
978,55,62
978,102,109
