seq_index,start_position,end_position
718,54,61
718,97,104
184,20,27
184,63,70
527,54,61
527,97,104
534,54,61
534,97,104
594,54,61
594,97,104
1371,55,62
1371,98,105
2747,54,61
2747,97,104
1258,54,61
1258,97,104
507,3,10
507,46,53
3067,4,11
3067,47,54
455,55,62
455,98,105
1731,6,13
1731,49,56
1731,7,14
1731,50,57
84,54,61
84,97,104
701,4,11
701,47,54
880,54,61
880,97,104
1314,4,11
1314,47,54
2934,55,62
2934,98,105
697,54,61
697,97,104
697,55,62
697,98,105
2414,39,46
2414,82,89
709,54,61
709,97,104
692,54,61
692,97,104
692,55,62
692,98,105
66,54,61
66,97,104
66,55,62
66,98,105
664,54,61
664,97,104
516,54,61
516,97,104
476,54,61
476,97,104
1403,55,62
1403,98,105
3345,39,46
3345,82,89
3345,40,47
3345,83,90
1393,54,61
1393,97,104
1158,5,12
1158,48,55
518,54,61
518,97,104
518,55,62
518,98,105
1251,4,11
1251,47,54
703,54,61
703,97,104
705,4,11
705,47,54
1886,54,61
1886,97,104
1239,4,11
1239,47,54
2125,1,8
2125,44,51
851,55,62
851,98,105
2067,54,61
2067,97,104
36,54,61
36,97,104
764,54,61
764,97,104
1388,34,41
1388,77,84
979,54,61
979,97,104
979,55,62
979,98,105
376,55,62
376,98,105
727,54,61
727,97,104
727,55,62
727,98,105
2928,35,42
2928,78,85
571,54,61
571,97,104
46,54,61
46,97,104
498,54,61
498,97,104
72,54,61
72,97,104
1974,54,61
1974,97,104
1232,4,11
1232,47,54
996,17,24
996,60,67
3001,54,61
3001,97,104
1033,54,61
1033,97,104
555,27,34
555,70,77
589,4,11
589,47,54
997,44,51
997,87,94
2494,54,61
2494,97,104
2494,55,62
2494,98,105
1262,54,61
1262,97,104
2901,34,41
2901,77,84
2901,41,48
2901,84,91
68,54,61
68,97,104
3083,60,67
3083,103,110
3427,26,33
3427,69,76
791,54,61
791,97,104
1243,54,61
1243,97,104
566,54,61
566,97,104
812,54,61
812,97,104
678,54,61
678,97,104
869,55,62
869,98,105
1585,54,61
1585,97,104
1032,55,62
1032,98,105
1653,38,45
1653,81,88
3450,55,62
3450,98,105
70,54,61
70,97,104
1279,54,61
1279,97,104
251,56,63
251,99,106
113,55,62
113,98,105
623,54,61
623,97,104
1328,4,11
1328,47,54
778,54,61
778,97,104
2571,54,61
2571,97,104
584,54,61
584,97,104
12,54,61
12,97,104
12,55,62
12,98,105
645,55,62
645,98,105
382,55,62
382,98,105
553,61,68
553,104,111
2516,54,61
2516,97,104
2516,55,62
2516,98,105
1294,4,11
1294,47,54
41,61,68
41,104,111
604,54,61
604,97,104
1225,54,61
1225,97,104
2624,57,64
2624,100,107
610,54,61
610,97,104
64,54,61
64,97,104
64,55,62
64,98,105
1826,26,33
1826,69,76
