seq_index,start_position,end_position
1265,54,61
1265,77,84
729,66,73
729,89,96
2565,54,61
2565,77,84
1573,54,61
1573,77,84
2175,54,61
2175,77,84
3363,24,31
3363,47,54
1677,7,14
1677,30,37
2109,54,61
2109,77,84
2199,44,51
2199,67,74
3067,4,11
3067,27,34
701,4,11
701,27,34
2128,54,61
2128,77,84
3018,1,8
3018,24,31
2159,37,44
2159,60,67
428,25,32
428,48,55
1594,54,61
1594,77,84
1026,55,62
1026,78,85
2815,24,31
2815,47,54
705,73,80
705,96,103
2659,74,81
2659,97,104
2659,75,82
2659,98,105
1050,24,31
1050,47,54
1757,43,50
1757,66,73
1484,55,62
1484,78,85
3151,72,79
3151,95,102
776,43,50
776,66,73
1352,54,61
1352,77,84
1352,55,62
1352,78,85
49,24,31
49,47,54
727,71,78
727,94,101
2928,54,61
2928,77,84
1280,54,61
1280,77,84
745,44,51
745,67,74
3214,55,62
3214,78,85
338,65,72
338,88,95
1509,55,62
1509,78,85
746,65,72
746,88,95
1570,19,26
1570,42,49
1570,54,61
1570,77,84
1821,25,32
1821,48,55
2901,54,61
2901,77,84
946,67,74
946,90,97
3130,44,51
3130,67,74
1691,42,49
1691,65,72
3450,76,83
3450,99,106
1279,75,82
1279,98,105
2304,5,12
2304,28,35
2969,15,22
2969,38,45
2362,24,31
2362,47,54
113,66,73
113,89,96
3458,3,10
3458,26,33
1375,54,61
1375,77,84
2553,54,61
2553,77,84
404,66,73
404,89,96
3198,55,62
3198,78,85
3073,71,78
3073,94,101
604,66,73
604,89,96
3286,62,69
3286,85,92
