seq_index,start_position,end_position
637,35,42
637,59,66
1265,54,61
1265,78,85
1273,23,30
1273,47,54
3067,4,11
3067,28,35
701,3,10
701,27,34
2018,74,81
2018,98,105
1150,65,72
1150,89,96
735,62,69
735,86,93
2640,42,49
2640,66,73
288,61,68
288,85,92
2323,17,24
2323,41,48
1026,54,61
1026,78,85
2800,45,52
2800,69,76
1403,74,81
1403,98,105
2815,23,30
2815,47,54
2815,24,31
2815,48,55
1283,54,61
1283,78,85
910,77,84
910,101,108
3589,54,61
3589,78,85
995,55,62
995,79,86
705,72,79
705,96,103
2659,74,81
2659,98,105
3626,8,15
3626,32,39
1484,54,61
1484,78,85
1644,18,25
1644,42,49
1352,54,61
1352,78,85
49,24,31
49,48,55
727,70,77
727,94,101
2729,18,25
2729,42,49
2729,62,69
2729,86,93
2551,54,61
2551,78,85
2928,54,61
2928,78,85
1280,54,61
1280,78,85
3214,54,61
3214,78,85
2564,14,21
2564,38,45
1593,42,49
1593,66,73
1509,54,61
1509,78,85
1509,55,62
1509,79,86
1028,63,70
1028,87,94
1088,2,9
1088,26,33
2901,54,61
2901,78,85
313,63,70
313,87,94
3209,54,61
3209,78,85
3450,60,67
3450,84,91
2643,54,61
2643,78,85
2304,4,11
2304,28,35
2969,15,22
2969,39,46
2362,23,30
2362,47,54
1553,56,63
1553,80,87
2059,23,30
2059,47,54
