seq_index,start_position,end_position
184,55,62
184,63,70
524,30,37
524,38,45
534,29,36
534,37,44
456,0,7
456,8,15
1044,63,70
1044,71,78
1584,28,35
1584,36,43
1286,12,19
1286,20,27
907,16,23
907,24,31
722,54,61
722,62,69
366,29,36
366,37,44
1493,92,99
1493,100,107
1493,93,100
1493,101,108
1845,42,49
1845,50,57
3015,42,49
3015,50,57
196,29,36
196,37,44
3018,16,23
3018,24,31
1255,9,16
1255,17,24
288,30,37
288,38,45
1936,55,62
1936,63,70
3037,55,62
3037,63,70
580,29,36
580,37,44
625,30,37
625,38,45
59,55,62
59,63,70
2376,19,26
2376,27,34
543,39,46
543,47,54
2538,55,62
2538,63,70
137,96,103
137,104,111
2815,40,47
2815,48,55
3345,39,46
3345,47,54
3345,40,47
3345,48,55
21,30,37
21,38,45
1336,29,36
1336,37,44
1886,29,36
1886,37,44
1886,30,37
1886,38,45
487,30,37
487,38,45
851,61,68
851,69,76
107,61,68
107,69,76
1422,0,7
1422,8,15
173,29,36
173,37,44
3008,42,49
3008,50,57
3463,54,61
3463,62,69
696,39,46
696,47,54
571,29,36
571,37,44
2514,42,49
2514,50,57
72,29,36
72,37,44
2522,39,46
2522,47,54
1701,55,62
1701,63,70
1593,54,61
1593,62,69
1366,39,46
1366,47,54
1366,81,88
1366,89,96
1256,31,38
1256,39,46
2515,63,70
2515,71,78
3128,84,91
3128,92,99
2494,86,93
2494,94,101
2316,54,61
2316,62,69
3016,85,92
3016,93,100
1959,10,17
1959,18,25
296,29,36
296,37,44
479,39,46
479,47,54
1646,8,15
1646,16,23
721,39,46
721,47,54
3582,13,20
3582,21,28
2246,9,16
2246,17,24
3450,76,83
3450,84,91
70,30,37
70,38,45
2643,71,78
2643,79,86
2362,67,74
2362,75,82
113,30,37
113,38,45
854,31,38
854,39,46
2877,14,21
2877,22,29
82,30,37
82,38,45
2626,41,48
2626,49,56
2797,67,74
2797,75,82
2038,2,9
2038,10,17
2035,21,28
2035,29,36
610,29,36
610,37,44
1607,55,62
1607,63,70
2526,55,62
2526,63,70
