seq_index,start_position,end_position
1661,34,41
1661,71,78
1265,10,17
1265,47,54
1905,10,17
1905,47,54
2950,10,17
2950,47,54
303,10,17
303,47,54
1156,55,62
1156,92,99
1258,54,61
1258,91,98
677,10,17
677,47,54
1245,54,61
1245,91,98
648,54,61
648,91,98
196,65,72
196,102,109
697,61,68
697,98,105
692,61,68
692,98,105
2539,37,44
2539,74,81
1594,54,61
1594,91,98
1594,55,62
1594,92,99
66,61,68
66,98,105
1227,27,34
1227,64,71
516,60,67
516,97,104
753,54,61
753,91,98
753,55,62
753,92,99
1403,61,68
1403,98,105
1393,60,67
1393,97,104
1043,54,61
1043,91,98
3589,54,61
3589,91,98
518,30,37
518,67,74
2738,54,61
2738,91,98
707,54,61
707,91,98
1333,10,17
1333,47,54
1733,8,15
1733,45,52
1733,9,16
1733,46,53
1733,11,18
1733,48,55
851,61,68
851,98,105
979,61,68
979,98,105
1305,10,17
1305,47,54
376,61,68
376,98,105
2291,34,41
2291,71,78
1949,60,67
1949,97,104
3026,29,36
3026,66,73
498,60,67
498,97,104
668,54,61
668,91,98
668,55,62
668,92,99
387,10,17
387,47,54
1195,29,36
1195,66,73
2552,10,17
2552,47,54
2824,54,61
2824,91,98
1598,55,62
1598,92,99
529,12,19
529,49,56
2527,54,61
2527,91,98
575,66,73
575,103,110
2901,41,48
2901,78,85
2887,23,30
2887,60,67
1103,8,15
1103,45,52
869,61,68
869,98,105
1585,54,61
1585,91,98
1585,55,62
1585,92,99
3209,54,61
3209,91,98
1592,11,18
1592,48,55
1589,64,71
1589,101,108
1222,10,17
1222,47,54
1222,11,18
1222,48,55
3450,60,67
3450,97,104
564,36,43
564,73,80
955,67,74
955,104,111
251,61,68
251,98,105
251,62,69
251,99,106
113,60,67
113,97,104
1453,10,17
1453,47,54
1306,32,39
1306,69,76
12,60,67
12,97,104
1601,54,61
1601,91,98
1601,55,62
1601,92,99
2889,54,61
2889,91,98
2133,12,19
2133,49,56
345,56,63
345,93,100
382,61,68
382,98,105
41,66,73
41,103,110
651,65,72
651,102,109
1225,60,67
1225,97,104
