seq_index,start_position,end_position
184,61,68
184,68,75
184,63,70
184,70,77
1822,47,54
1822,54,61
1822,48,55
1822,55,62
223,48,55
223,55,62
223,76,83
223,83,90
691,95,102
691,102,109
2140,31,38
2140,38,45
2140,75,82
2140,82,89
3316,47,54
3316,54,61
3316,48,55
3316,55,62
3217,25,32
3217,32,39
3569,69,76
3569,76,83
1768,49,56
1768,56,63
1768,50,57
1768,57,64
1927,13,20
1927,20,27
1927,15,22
1927,22,29
153,48,55
153,55,62
153,71,78
153,78,85
1503,48,55
1503,55,62
1905,48,55
1905,55,62
2948,49,56
2948,56,63
3066,47,54
3066,54,61
367,22,29
367,29,36
1286,31,38
1286,38,45
1018,49,56
1018,56,63
507,67,74
507,74,81
507,68,75
507,75,82
2918,2,9
2918,9,16
1534,3,10
1534,10,17
240,9,16
240,16,23
1680,22,29
1680,29,36
1680,70,77
1680,77,84
573,16,23
573,23,30
596,16,23
596,23,30
232,48,55
232,55,62
407,22,29
407,29,36
2007,69,76
2007,76,83
482,69,76
482,76,83
482,70,77
482,77,84
3549,47,54
3549,54,61
1006,22,29
1006,29,36
3357,7,14
3357,14,21
3357,47,54
3357,54,61
3357,48,55
3357,55,62
535,22,29
535,29,36
2808,50,57
2808,57,64
2012,69,76
2012,76,83
3187,69,76
3187,76,83
3187,70,77
3187,77,84
430,48,55
430,55,62
2538,16,23
2538,23,30
1346,66,73
1346,73,80
3268,3,10
3268,10,17
3268,4,11
3268,11,18
3345,50,57
3345,57,64
1705,50,57
1705,57,64
1770,50,57
1770,57,64
1251,76,83
1251,83,90
556,47,54
556,54,61
1704,50,57
1704,57,64
1320,23,30
1320,30,37
1666,0,7
1666,7,14
1666,1,8
1666,8,15
1861,21,28
1861,28,35
379,48,55
379,55,62
1034,70,77
1034,77,84
1034,71,78
1034,78,85
3313,47,54
3313,54,61
2807,30,37
2807,37,44
3300,33,40
3300,40,47
633,22,29
633,29,36
787,69,76
787,76,83
1685,69,76
1685,76,83
1685,70,77
1685,77,84
1749,68,75
1749,75,82
1750,50,57
1750,57,64
583,69,76
583,76,83
583,70,77
583,77,84
2721,25,32
2721,32,39
658,69,76
658,76,83
1141,12,19
1141,19,26
1362,65,72
1362,72,79
1362,66,73
1362,73,80
1890,23,30
1890,30,37
1681,0,7
1681,7,14
1681,48,55
1681,55,62
555,69,76
555,76,83
555,70,77
555,77,84
2527,63,70
2527,70,77
582,69,76
582,76,83
1774,27,34
1774,34,41
1774,28,35
1774,35,42
461,25,32
461,32,39
2103,70,77
2103,77,84
2703,29,36
2703,36,43
1794,69,76
1794,76,83
3044,69,76
3044,76,83
3044,70,77
3044,77,84
2093,47,54
2093,54,61
2093,49,56
2093,56,63
3311,66,73
3311,73,80
3071,47,54
3071,54,61
819,3,10
819,10,17
3542,14,21
3542,21,28
3542,15,22
3542,22,29
2094,70,77
2094,77,84
2391,47,54
2391,54,61
3551,2,9
3551,9,16
993,47,54
993,54,61
993,48,55
993,55,62
251,48,55
251,55,62
3150,76,83
3150,83,90
2436,20,27
2436,27,34
2796,61,68
2796,68,75
2137,6,13
2137,13,20
2004,20,27
2004,27,34
1453,48,55
1453,55,62
778,16,23
778,23,30
3458,49,56
3458,56,63
3604,78,85
3604,85,92
1946,68,75
1946,75,82
3366,95,102
3366,102,109
3366,96,103
3366,103,110
422,48,55
422,55,62
865,69,76
865,76,83
906,0,7
906,7,14
906,3,10
906,10,17
