seq_index,start_position,end_position
3336,47,54
3336,99,106
3336,50,57
3336,102,109
2140,31,38
2140,83,90
1101,47,54
1101,99,106
1101,48,55
1101,100,107
1895,47,54
1895,99,106
1496,6,13
1496,58,65
456,47,54
456,99,106
456,48,55
456,100,107
1584,36,43
1584,88,95
1018,4,11
1018,56,63
2949,3,10
2949,55,62
598,8,15
598,60,67
701,27,34
701,79,86
53,43,50
53,95,102
3357,4,11
3357,56,63
3619,29,36
3619,81,88
1742,47,54
1742,99,106
1351,32,39
1351,84,91
1351,35,42
1351,87,94
556,47,54
556,99,106
2220,47,54
2220,99,106
3626,32,39
3626,84,91
1481,38,45
1481,90,97
1183,47,54
1183,99,106
2678,31,38
2678,83,90
1484,12,19
1484,64,71
3189,23,30
3189,75,82
2352,48,55
2352,100,107
1161,47,54
1161,99,106
1706,39,46
1706,91,98
3625,19,26
3625,71,78
2820,47,54
2820,99,106
903,17,24
903,69,76
1892,3,10
1892,55,62
1362,47,54
1362,99,106
3024,4,11
3024,56,63
529,47,54
529,99,106
2935,35,42
2935,87,94
3552,11,18
3552,63,70
1774,27,34
1774,79,86
1363,22,29
1363,74,81
1725,6,13
1725,58,65
2093,4,11
2093,56,63
470,47,54
470,99,106
660,6,13
660,58,65
3071,2,9
3071,54,61
3071,3,10
3071,55,62
3049,48,55
3049,100,107
3238,47,54
3238,99,106
3232,47,54
3232,99,106
2796,15,22
2796,67,74
2796,16,23
2796,68,75
1453,3,10
1453,55,62
1453,4,11
1453,56,63
420,7,14
420,59,66
866,47,54
866,99,106
866,49,56
866,101,108
62,48,55
62,100,107
255,7,14
255,59,66
255,8,15
255,60,67
2984,47,54
2984,99,106
1777,50,57
1777,102,109
1560,6,13
1560,58,65
