seq_index,start_position,end_position
718,4,11
718,25,32
3231,9,16
3231,30,37
262,4,11
262,25,32
3407,37,44
3407,58,65
527,4,11
527,25,32
1051,47,54
1051,68,75
39,4,11
39,25,32
117,4,11
117,25,32
161,4,11
161,25,32
3525,22,29
3525,43,50
473,3,10
473,24,31
1286,20,27
1286,41,48
2560,72,79
2560,93,100
366,37,44
366,58,65
84,4,11
84,25,32
483,37,44
483,58,65
1359,42,49
1359,63,70
1564,37,44
1564,58,65
2671,50,57
2671,71,78
122,4,11
122,25,32
596,4,11
596,25,32
2997,5,12
2997,26,33
2997,6,13
2997,27,34
1171,48,55
1171,69,76
2159,59,66
2159,80,87
2159,60,67
2159,81,88
180,3,10
180,24,31
180,4,11
180,25,32
796,37,44
796,58,65
2311,33,40
2311,54,61
1742,80,87
1742,101,108
1941,63,70
1941,84,91
664,3,10
664,24,31
2872,81,88
2872,102,109
2872,82,89
2872,103,110
476,4,11
476,25,32
911,4,11
911,25,32
1393,4,11
1393,25,32
705,83,90
705,104,111
769,4,11
769,25,32
334,4,11
334,25,32
1193,70,77
1193,91,98
3620,44,51
3620,65,72
1733,46,53
1733,67,74
1241,4,11
1241,25,32
1736,47,54
1736,68,75
2534,37,44
2534,58,65
549,4,11
549,25,32
979,4,11
979,25,32
1083,17,24
1083,38,45
46,4,11
46,25,32
1756,50,57
1756,71,78
3201,37,44
3201,58,65
982,39,46
982,60,67
2837,15,22
2837,36,43
903,47,54
903,68,75
2839,47,54
2839,68,75
1304,3,10
1304,24,31
1362,79,86
1362,100,107
1362,80,87
1362,101,108
32,43,50
32,64,71
1028,5,12
1028,26,33
784,4,11
784,25,32
3112,47,54
3112,68,75
1363,20,27
1363,41,48
1363,22,29
1363,43,50
1363,23,30
1363,44,51
2703,18,25
2703,39,46
306,37,44
306,58,65
31,4,11
31,25,32
3071,3,10
3071,24,31
3071,5,12
3071,26,33
812,4,11
812,25,32
337,5,12
337,26,33
332,43,50
332,64,71
1279,47,54
1279,68,75
1883,48,55
1883,69,76
1802,36,43
1802,57,64
993,1,8
993,22,29
3140,67,74
3140,88,95
3140,69,76
3140,90,97
3140,70,77
3140,91,98
3150,76,83
3150,97,104
2709,48,55
2709,69,76
1745,70,77
1745,91,98
2004,20,27
2004,41,48
1375,71,78
1375,92,99
1375,72,79
1375,93,100
1375,73,80
1375,94,101
1375,74,81
1375,95,102
73,37,44
73,58,65
584,4,11
584,25,32
1712,4,11
1712,25,32
382,4,11
382,25,32
553,4,11
553,25,32
2604,16,23
2604,37,44
422,37,44
422,58,65
255,34,41
255,55,62
906,37,44
906,58,65
3097,67,74
3097,88,95
3322,50,57
3322,71,78
148,37,44
148,58,65
64,4,11
64,25,32
64,37,44
64,58,65
2053,18,25
2053,39,46
