seq_index,start_position,end_position
718,39,46
718,61,68
830,39,46
830,61,68
184,73,80
184,95,102
550,58,65
550,80,87
2500,32,39
2500,54,61
2073,20,27
2073,42,49
527,39,46
527,61,68
594,39,46
594,61,68
1818,18,25
1818,40,47
161,39,46
161,61,68
1611,33,40
1611,55,62
473,39,46
473,61,68
1324,37,44
1324,59,66
2028,32,39
2028,54,61
84,39,46
84,61,68
880,39,46
880,61,68
465,16,23
465,38,45
1359,2,9
1359,24,31
122,39,46
122,61,68
573,39,46
573,61,68
596,39,46
596,61,68
323,8,15
323,30,37
735,39,46
735,61,68
697,39,46
697,61,68
1563,58,65
1563,80,87
159,39,46
159,61,68
590,39,46
590,61,68
692,39,46
692,61,68
1617,14,21
1617,36,43
2110,21,28
2110,43,50
219,11,18
219,33,40
66,39,46
66,61,68
2858,32,39
2858,54,61
1619,33,40
1619,55,62
3009,80,87
3009,102,109
169,39,46
169,61,68
1543,32,39
1543,54,61
1393,39,46
1393,61,68
3578,11,18
3578,33,40
135,39,46
135,61,68
703,39,46
703,61,68
769,39,46
769,61,68
3021,2,9
3021,24,31
707,39,46
707,61,68
225,39,46
225,61,68
16,39,46
16,61,68
334,39,46
334,61,68
1379,80,87
1379,102,109
1648,1,8
1648,23,30
472,39,46
472,61,68
870,39,46
870,61,68
170,39,46
170,61,68
1996,43,50
1996,65,72
1133,39,46
1133,61,68
19,32,39
19,54,61
1002,13,20
1002,35,42
87,39,46
87,61,68
321,39,46
321,61,68
173,39,46
173,61,68
549,39,46
549,61,68
979,39,46
979,61,68
1781,39,46
1781,61,68
376,39,46
376,61,68
571,39,46
571,61,68
46,39,46
46,61,68
386,39,46
386,61,68
177,39,46
177,61,68
930,39,46
930,61,68
72,39,46
72,61,68
114,39,46
114,61,68
3255,58,65
3255,80,87
338,39,46
338,61,68
194,39,46
194,61,68
559,39,46
559,61,68
3263,58,65
3263,80,87
1028,39,46
1028,61,68
253,32,39
253,54,61
1533,19,26
1533,41,48
3063,82,89
3063,104,111
3532,33,40
3532,55,62
784,39,46
784,61,68
359,39,46
359,61,68
2763,62,69
2763,84,91
10,39,46
10,61,68
1530,71,78
1530,93,100
212,39,46
212,61,68
561,39,46
561,61,68
760,39,46
760,61,68
479,33,40
479,55,62
1646,18,25
1646,40,47
620,39,46
620,61,68
309,39,46
309,61,68
179,39,46
179,61,68
841,39,46
841,61,68
752,33,40
752,55,62
678,39,46
678,61,68
869,39,46
869,61,68
3130,18,25
3130,40,47
2095,39,46
2095,61,68
2848,12,19
2848,34,41
993,39,46
993,61,68
251,39,46
251,61,68
623,39,46
623,61,68
826,39,46
826,61,68
1445,33,40
1445,55,62
803,39,46
803,61,68
750,39,46
750,61,68
2174,12,19
2174,34,41
584,39,46
584,61,68
1976,33,40
1976,55,62
836,39,46
836,61,68
3366,11,18
3366,33,40
382,39,46
382,61,68
553,39,46
553,61,68
2958,39,46
2958,61,68
585,39,46
585,61,68
2087,39,46
2087,61,68
2973,58,65
2973,80,87
1199,39,46
1199,61,68
2138,59,66
2138,81,88
41,39,46
41,61,68
131,39,46
131,61,68
1532,32,39
1532,54,61
834,10,17
834,32,39
2036,58,65
2036,80,87
978,12,19
978,34,41
