seq_index,start_position,end_position
76,30,39
76,96,103
3157,12,21
3157,78,85
1895,31,40
1895,97,104
2950,15,24
2950,81,88
3363,12,21
3363,78,85
1397,35,44
1397,101,108
2210,29,38
2210,95,102
363,12,21
363,78,85
1543,26,35
1543,92,99
1183,30,39
1183,96,103
3620,0,9
3620,66,73
2400,35,44
2400,101,108
2183,9,18
2183,75,82
1614,29,38
1614,95,102
1007,1,10
1007,67,74
2497,10,19
2497,76,83
2820,34,43
2820,100,107
1138,9,18
1138,75,82
1129,30,39
1129,96,103
1195,17,26
1195,83,90
1681,29,38
1681,95,102
2935,23,32
2935,89,96
2433,30,39
2433,96,103
3418,35,44
3418,101,108
2709,3,12
2709,69,76
1491,5,14
1491,71,78
1491,6,15
1491,72,79
1935,30,39
1935,96,103
2679,3,12
2679,69,76
1777,31,40
1777,97,104
3577,31,40
3577,97,104
