seq_index,start_position,end_position
184,51,60
184,68,75
1668,51,60
1668,68,75
2335,51,60
2335,68,75
1051,51,60
1051,68,75
3363,61,70
3363,78,85
157,5,14
157,22,29
1999,51,60
1999,68,75
2862,2,11
2862,19,26
3127,11,20
3127,28,35
3518,51,60
3518,68,75
3120,41,50
3120,58,65
3608,77,86
3608,94,101
2997,9,18
2997,26,33
307,72,81
307,89,96
2872,87,96
2872,104,111
3621,68,77
3621,85,92
811,51,60
811,68,75
390,66,75
390,83,90
1293,51,60
1293,68,75
1704,42,51
1704,59,66
3248,51,60
3248,68,75
1481,7,16
1481,24,31
1614,51,60
1614,68,75
3488,43,52
3488,60,67
1484,51,60
1484,68,75
26,72,81
26,89,96
2286,6,15
2286,23,30
970,9,18
970,26,33
1736,51,60
1736,68,75
2660,41,50
2660,58,65
1961,10,19
1961,27,34
891,86,95
891,103,110
1007,51,60
1007,68,75
1756,51,60
1756,68,75
1683,51,60
1683,68,75
1141,1,10
1141,18,25
903,51,60
903,68,75
1138,51,60
1138,68,75
3307,40,49
3307,57,64
2839,51,60
2839,68,75
2315,78,87
2315,95,102
1783,51,60
1783,68,75
147,13,22
147,30,37
2935,51,60
2935,68,75
163,72,81
163,89,96
1530,51,60
1530,68,75
3243,51,60
3243,68,75
740,0,9
740,17,24
168,72,81
168,89,96
1585,51,60
1585,68,75
375,51,60
375,68,75
1279,51,60
1279,68,75
2943,78,87
2943,95,102
2796,51,60
2796,68,75
2226,51,60
2226,68,75
2625,51,60
2625,68,75
1827,41,50
1827,58,65
2679,51,60
2679,68,75
866,81,90
866,98,105
1909,41,50
1909,58,65
1082,51,60
1082,68,75
2133,41,50
2133,58,65
3366,87,96
3366,104,111
2546,41,50
2546,58,65
3097,69,78
3097,86,93
1560,41,50
1560,58,65
