seq_index,start_position,end_position
3377,26,35
3377,76,83
3336,51,60
3336,101,108
637,26,35
637,76,83
2397,4,13
2397,54,61
241,51,60
241,101,108
76,51,60
76,101,108
2381,51,60
2381,101,108
1101,51,60
1101,101,108
3166,28,37
3166,78,85
1137,33,42
1137,83,90
456,51,60
456,101,108
1669,6,15
1669,56,63
2948,6,15
2948,56,63
3066,5,14
3066,55,62
366,7,16
366,57,64
2540,51,60
2540,101,108
1397,51,60
1397,101,108
2218,51,60
2218,101,108
1565,51,60
1565,101,108
55,51,60
55,101,108
2311,51,60
2311,101,108
1742,51,60
1742,101,108
2376,16,25
2376,66,73
1941,31,40
1941,81,88
1941,32,41
1941,82,89
478,32,41
478,82,89
3451,51,60
3451,101,108
2190,51,60
2190,101,108
2220,51,60
2220,101,108
2400,51,60
2400,101,108
1484,14,23
1484,64,71
674,27,36
674,77,84
2826,51,60
2826,101,108
915,5,14
915,55,62
280,42,51
280,92,99
2458,51,60
2458,101,108
1313,51,60
1313,101,108
2721,51,60
2721,101,108
136,19,28
136,69,76
1362,51,60
1362,101,108
43,51,60
43,101,108
2047,51,60
2047,101,108
327,51,60
327,101,108
3016,36,45
3016,86,93
2383,51,60
2383,101,108
2333,32,41
2333,82,89
1557,51,60
1557,101,108
2358,51,60
2358,101,108
1186,21,30
1186,71,78
867,5,14
867,55,62
2184,51,60
2184,101,108
2171,51,60
2171,101,108
1585,18,27
1585,68,75
2251,51,60
2251,101,108
1873,51,60
1873,101,108
3238,51,60
3238,101,108
1222,42,51
1222,92,99
564,51,60
564,101,108
2736,51,60
2736,101,108
2943,16,25
2943,66,73
3382,26,35
3382,76,83
866,51,60
866,101,108
3389,32,41
3389,82,89
1834,51,60
1834,101,108
3366,26,35
3366,76,83
203,51,60
203,101,108
1777,51,60
1777,101,108
2143,51,60
2143,101,108
220,51,60
220,101,108
886,51,60
886,101,108
