seq_index,start_position,end_position
637,51,60
637,86,93
2140,51,60
2140,86,93
525,51,60
525,86,93
1668,32,41
1668,67,74
2782,51,60
2782,86,93
3586,18,27
3586,53,60
2861,51,60
2861,86,93
330,31,40
330,66,73
1636,51,60
1636,86,93
2555,1,10
2555,36,43
2555,5,14
2555,40,47
3321,51,60
3321,86,93
2578,63,72
2578,98,105
13,51,60
13,86,93
1841,51,60
1841,86,93
1045,38,47
1045,73,80
2292,51,60
2292,86,93
219,51,60
219,86,93
3621,51,60
3621,86,93
643,51,60
643,86,93
287,51,60
287,86,93
521,51,60
521,86,93
3451,64,73
3451,99,106
1158,51,60
1158,86,93
1351,51,60
1351,86,93
1541,22,31
1541,57,64
1183,51,60
1183,86,93
2400,51,60
2400,86,93
2125,69,78
2125,104,111
720,42,51
720,77,84
720,51,60
720,86,93
80,51,60
80,86,93
758,51,60
758,86,93
280,42,51
280,77,84
776,39,48
776,74,81
261,51,60
261,86,93
258,51,60
258,86,93
1576,51,60
1576,86,93
1756,34,43
1756,69,76
1093,51,60
1093,86,93
2165,51,60
2165,86,93
1129,51,60
1129,86,93
1195,51,60
1195,86,93
269,51,60
269,86,93
35,51,60
35,86,93
2935,51,60
2935,86,93
3552,51,60
3552,86,93
109,51,60
109,86,93
163,51,60
163,86,93
1540,37,46
1540,72,79
1709,29,38
1709,64,71
3016,51,60
3016,86,93
2703,4,13
2703,39,46
2333,32,41
2333,67,74
1667,40,49
1667,75,82
3243,31,40
3243,66,73
1163,51,60
1163,86,93
427,23,32
427,58,65
3049,64,73
3049,99,106
2094,51,60
2094,86,93
965,65,74
965,100,107
1691,39,48
1691,74,81
1618,41,50
1618,76,83
2389,20,29
2389,55,62
375,51,60
375,86,93
2736,66,75
2736,101,108
2547,51,60
2547,86,93
763,51,60
763,86,93
2969,41,50
2969,76,83
2796,33,42
2796,68,75
2625,34,43
2625,69,76
488,51,60
488,86,93
1555,24,33
1555,59,66
1708,51,60
1708,86,93
1976,51,60
1976,86,93
1834,64,73
1834,99,106
1834,69,78
1834,104,111
139,51,60
139,86,93
1398,51,60
1398,86,93
69,51,60
69,86,93
1560,41,50
1560,76,83
