seq_index,start_position,end_position
2359,6,17
2359,44,55
1573,0,11
1573,38,49
2438,33,44
2438,71,82
3449,62,73
3449,100,111
3379,4,15
3379,42,53
1475,2,13
1475,40,51
1475,5,16
1475,43,54
1475,6,17
1475,44,55
2301,3,14
2301,41,52
2301,4,15
2301,42,53
2301,5,16
2301,43,54
2301,6,17
2301,44,55
2301,43,54
2301,81,92
1012,4,15
1012,42,53
1012,5,16
1012,43,54
3441,48,59
3441,86,97
2483,4,15
2483,42,53
646,24,35
646,62,73
646,26,37
646,64,75
2197,1,12
2197,39,50
2197,6,17
2197,44,55
2332,2,13
2332,40,51
2332,3,14
2332,41,52
2332,4,15
2332,42,53
3512,61,72
3512,99,110
2440,38,49
2440,76,87
2440,39,50
2440,77,88
2863,31,42
2863,69,80
2863,32,43
2863,70,81
1307,38,49
1307,76,87
1307,40,51
1307,78,89
1307,42,53
1307,80,91
1307,43,54
1307,81,92
2878,40,51
2878,78,89
567,23,34
567,61,72
