seq_index,start_position,end_position
2438,18,29
2438,96,107
3306,6,17
3306,84,95
2665,5,16
2665,83,94
2665,8,19
2665,86,97
2665,9,20
2665,87,98
2665,10,21
2665,88,99
2675,15,26
2675,93,104
2675,16,27
2675,94,105
2854,8,19
2854,86,97
2854,9,20
2854,87,98
2854,10,21
2854,88,99
2854,11,22
2854,89,100
2301,3,14
2301,81,92
3623,14,25
3623,92,103
933,3,14
933,81,92
3023,9,20
3023,87,98
3023,12,23
3023,90,101
498,11,22
498,89,100
498,12,23
498,90,101
498,13,24
498,91,102
1923,8,19
1923,86,97
1923,9,20
1923,87,98
1942,12,23
1942,90,101
1656,22,33
1656,100,111
163,18,29
163,96,107
2831,18,29
2831,96,107
3289,20,31
3289,98,109
3289,21,32
3289,99,110
2590,12,23
2590,90,101
1772,20,31
1772,98,109
1772,21,32
1772,99,110
