seq_index,start_position,end_position
2855,16,23
2855,86,97
2855,17,24
2855,87,98
161,23,30
161,93,104
473,23,30
473,93,104
1817,2,9
1817,72,83
329,23,30
329,93,104
1864,28,35
1864,98,109
573,23,30
573,93,104
195,23,30
195,93,104
195,24,31
195,94,105
195,25,32
195,95,106
57,23,30
57,93,104
590,23,30
590,93,104
580,19,26
580,89,100
580,20,27
580,90,101
428,19,26
428,89,100
1911,23,30
1911,93,104
472,23,30
472,93,104
970,27,34
970,97,108
321,23,30
321,93,104
2983,14,21
2983,84,95
3485,26,33
3485,96,107
194,23,30
194,93,104
1884,28,35
1884,98,109
164,23,30
164,93,104
2444,12,19
2444,82,93
1820,28,35
1820,98,109
179,23,30
179,93,104
869,23,30
869,93,104
993,20,27
993,90,101
993,21,28
993,91,102
750,23,30
750,93,104
125,13,20
125,83,94
125,14,21
125,84,95
836,23,30
836,93,104
382,22,29
382,92,103
382,23,30
382,93,104
553,23,30
553,93,104
553,24,31
553,94,105
906,11,18
906,81,92
2005,28,35
2005,98,109
148,23,30
148,93,104
