seq_index,start_position,end_position
718,55,62
718,82,89
718,102,109
801,55,62
801,82,89
801,102,109
493,55,62
493,82,89
493,102,109
329,55,62
329,82,89
329,102,109
84,55,62
84,82,89
84,102,109
880,55,62
880,82,89
880,102,109
57,55,62
57,82,89
57,102,109
159,55,62
159,82,89
159,102,109
288,55,62
288,82,89
288,102,109
428,55,62
428,82,89
428,102,109
664,55,62
664,82,89
664,102,109
169,55,62
169,82,89
169,102,109
1393,55,62
1393,82,89
1393,102,109
769,55,62
769,82,89
769,102,109
1886,55,62
1886,82,89
1886,102,109
16,54,61
16,81,88
16,101,108
334,55,62
334,82,89
334,102,109
472,55,62
472,82,89
472,102,109
870,55,62
870,82,89
870,102,109
170,55,62
170,82,89
170,102,109
3294,38,45
3294,65,72
3294,85,92
80,19,26
80,46,53
80,66,73
87,54,61
87,81,88
87,101,108
1347,54,61
1347,81,88
1347,101,108
361,55,62
361,82,89
361,102,109
46,55,62
46,82,89
46,102,109
498,55,62
498,82,89
498,102,109
72,55,62
72,82,89
72,102,109
129,55,62
129,82,89
129,102,109
194,55,62
194,82,89
194,102,109
1028,55,62
1028,82,89
1028,102,109
780,41,48
780,68,75
780,88,95
68,55,62
68,82,89
68,102,109
760,55,62
760,82,89
760,102,109
313,55,62
313,82,89
313,102,109
1658,55,62
1658,82,89
1658,102,109
812,55,62
812,82,89
812,102,109
179,55,62
179,82,89
179,102,109
3130,34,41
3130,61,68
3130,81,88
2095,55,62
2095,82,89
2095,102,109
656,34,41
656,61,68
656,81,88
70,55,62
70,82,89
70,102,109
826,55,62
826,82,89
826,102,109
750,55,62
750,82,89
750,102,109
778,55,62
778,82,89
778,102,109
584,55,62
584,82,89
584,102,109
2958,55,62
2958,82,89
2958,102,109
2087,55,62
2087,82,89
2087,102,109
1199,54,61
1199,81,88
1199,101,108
604,55,62
604,82,89
604,102,109
610,55,62
610,82,89
610,102,109
