seq_index,start_position,end_position
718,55,62
718,82,89
718,91,102
830,55,62
830,82,89
830,91,102
39,55,62
39,82,89
39,91,102
493,55,62
493,82,89
493,91,102
473,55,62
473,82,89
473,91,102
329,55,62
329,82,89
329,91,102
483,55,62
483,82,89
483,91,102
57,55,62
57,82,89
57,91,102
159,55,62
159,82,89
159,91,102
692,55,62
692,82,89
692,91,102
428,55,62
428,82,89
428,91,102
664,55,62
664,82,89
664,91,102
911,55,62
911,82,89
911,91,102
1393,55,62
1393,82,89
1393,91,102
769,55,62
769,82,89
769,91,102
1886,55,62
1886,82,89
1886,91,102
16,54,61
16,81,88
16,90,101
334,55,62
334,82,89
334,91,102
472,55,62
472,82,89
472,91,102
870,55,62
870,82,89
870,91,102
170,55,62
170,82,89
170,91,102
851,55,62
851,82,89
851,91,102
2067,55,62
2067,82,89
2067,91,102
394,55,62
394,82,89
394,91,102
87,54,61
87,81,88
87,90,101
1347,54,61
1347,81,88
1347,90,101
36,55,62
36,82,89
36,91,102
321,55,62
321,82,89
321,91,102
549,55,62
549,82,89
549,91,102
979,55,62
979,82,89
979,91,102
1781,55,62
1781,82,89
1781,91,102
498,55,62
498,82,89
498,91,102
72,55,62
72,82,89
72,91,102
129,55,62
129,82,89
129,91,102
194,55,62
194,82,89
194,91,102
68,55,62
68,82,89
68,91,102
760,55,62
760,82,89
760,91,102
1658,55,62
1658,82,89
1658,91,102
812,55,62
812,82,89
812,91,102
179,55,62
179,82,89
179,91,102
3130,34,41
3130,61,68
3130,70,81
2095,55,62
2095,82,89
2095,91,102
70,55,62
70,82,89
70,91,102
510,55,62
510,82,89
510,91,102
623,55,62
623,82,89
623,91,102
750,55,62
750,82,89
750,91,102
778,55,62
778,82,89
778,91,102
667,55,62
667,82,89
667,91,102
836,55,62
836,82,89
836,91,102
553,55,62
553,82,89
553,91,102
2958,55,62
2958,82,89
2958,91,102
2087,55,62
2087,82,89
2087,91,102
1199,54,61
1199,81,88
1199,90,101
