seq_index,start_position,end_position
801,30,37
801,82,89
801,89,100
827,35,42
827,87,94
827,94,105
161,32,39
161,84,91
161,91,102
473,30,37
473,82,89
473,89,100
483,30,37
483,82,89
483,89,100
57,30,37
57,82,89
57,89,100
1006,35,42
1006,87,94
1006,94,105
159,30,37
159,82,89
159,89,100
692,30,37
692,82,89
692,89,100
911,30,37
911,82,89
911,89,100
1191,30,37
1191,82,89
1191,89,100
703,30,37
703,82,89
703,89,100
146,30,37
146,82,89
146,89,100
1886,30,37
1886,82,89
1886,89,100
334,30,37
334,82,89
334,89,100
2067,30,37
2067,82,89
2067,89,100
394,30,37
394,82,89
394,89,100
321,30,37
321,82,89
321,89,100
549,30,37
549,82,89
549,89,100
1781,30,37
1781,82,89
1781,89,100
2928,23,30
2928,75,82
2928,82,93
1949,30,37
1949,82,89
1949,89,100
129,30,37
129,82,89
129,89,100
194,30,37
194,82,89
194,89,100
164,30,37
164,82,89
164,89,100
68,30,37
68,82,89
68,89,100
306,30,37
306,82,89
306,89,100
1658,30,37
1658,82,89
1658,89,100
309,30,37
309,82,89
309,89,100
179,30,37
179,82,89
179,89,100
70,30,37
70,82,89
70,89,100
207,30,37
207,82,89
207,89,100
2008,35,42
2008,87,94
2008,94,105
510,30,37
510,82,89
510,89,100
251,30,37
251,82,89
251,89,100
750,30,37
750,82,89
750,89,100
778,30,37
778,82,89
778,89,100
5,35,42
5,87,94
5,94,105
836,30,37
836,82,89
836,89,100
2958,30,37
2958,82,89
2958,89,100
422,30,37
422,82,89
422,89,100
2087,30,37
2087,82,89
2087,89,100
1225,30,37
1225,82,89
1225,89,100
148,30,37
148,82,89
148,89,100
