seq_index,start_position,end_position
1952,38,45
1952,47,54
1952,64,75
1990,38,45
1990,47,54
1990,64,75
58,38,45
58,47,54
58,64,75
365,38,45
365,47,54
365,64,75
3569,38,45
3569,47,54
3569,64,75
151,38,45
151,47,54
151,64,75
1921,38,45
1921,47,54
1921,64,75
586,38,45
586,47,54
586,64,75
211,38,45
211,47,54
211,64,75
1934,38,45
1934,47,54
1934,64,75
1200,38,45
1200,47,54
1200,64,75
1907,38,45
1907,47,54
1907,64,75
1394,38,45
1394,47,54
1394,64,75
1864,38,45
1864,47,54
1864,64,75
178,38,45
178,47,54
178,64,75
2066,38,45
2066,47,54
2066,64,75
465,38,45
465,47,54
465,64,75
2086,38,45
2086,47,54
2086,64,75
607,38,45
607,47,54
607,64,75
320,38,45
320,47,54
320,64,75
86,38,45
86,47,54
86,64,75
588,38,45
588,47,54
588,64,75
770,38,45
770,47,54
770,64,75
1838,38,45
1838,47,54
1838,64,75
219,38,45
219,47,54
219,64,75
2210,16,23
2210,25,32
2210,42,53
134,38,45
134,47,54
134,64,75
237,38,45
237,47,54
237,64,75
1874,38,45
1874,47,54
1874,64,75
910,38,45
910,47,54
910,64,75
521,38,45
521,47,54
521,64,75
1780,38,45
1780,47,54
1780,64,75
145,38,45
145,47,54
145,64,75
2550,38,45
2550,47,54
2550,64,75
551,38,45
551,47,54
551,64,75
1034,38,45
1034,47,54
1034,64,75
1544,38,45
1544,47,54
1544,64,75
1950,38,45
1950,47,54
1950,64,75
26,38,45
26,47,54
26,64,75
1109,38,45
1109,47,54
1109,64,75
633,38,45
633,47,54
633,64,75
261,38,45
261,47,54
261,64,75
1132,38,45
1132,47,54
1132,64,75
599,38,45
599,47,54
599,64,75
2058,38,45
2058,47,54
2058,64,75
22,38,45
22,47,54
22,64,75
2676,9,16
2676,18,25
2676,35,46
528,38,45
528,47,54
528,64,75
253,38,45
253,47,54
253,64,75
35,38,45
35,47,54
35,64,75
158,38,45
158,47,54
158,64,75
2011,38,45
2011,47,54
2011,64,75
863,38,45
863,47,54
863,64,75
1828,38,45
1828,47,54
1828,64,75
109,38,45
109,47,54
109,64,75
2488,38,45
2488,47,54
2488,64,75
327,17,24
327,26,33
327,43,54
2433,17,24
2433,26,33
2433,43,54
1794,38,45
1794,47,54
1794,64,75
829,38,45
829,47,54
829,64,75
1820,38,45
1820,47,54
1820,64,75
802,38,45
802,47,54
802,64,75
541,38,45
541,47,54
541,64,75
624,38,45
624,47,54
624,64,75
2,38,45
2,47,54
2,64,75
844,38,45
844,47,54
844,64,75
766,38,45
766,47,54
766,64,75
1673,17,24
1673,26,33
1673,43,54
362,38,45
362,47,54
362,64,75
621,38,45
621,47,54
621,64,75
2174,38,45
2174,47,54
2174,64,75
579,38,45
579,47,54
579,64,75
1935,17,24
1935,26,33
1935,43,54
5,38,45
5,47,54
5,64,75
440,38,45
440,47,54
440,64,75
322,38,45
322,47,54
322,64,75
3004,38,45
3004,47,54
3004,64,75
509,38,45
509,47,54
509,64,75
558,38,45
558,47,54
558,64,75
1808,38,45
1808,47,54
1808,64,75
209,38,45
209,47,54
209,64,75
139,38,45
139,47,54
139,64,75
451,38,45
451,47,54
451,64,75
220,17,24
220,26,33
220,43,54
978,38,45
978,47,54
978,64,75
