seq_index,start_position,end_position
1952,35,42
1952,47,54
1952,95,106
76,14,21
76,26,33
76,74,85
525,35,42
525,47,54
525,95,106
58,35,42
58,47,54
58,95,106
365,35,42
365,47,54
365,95,106
151,35,42
151,47,54
151,95,106
249,35,42
249,47,54
249,95,106
615,35,42
615,47,54
615,95,106
211,35,42
211,47,54
211,95,106
1200,35,42
1200,47,54
1200,95,106
1907,35,42
1907,47,54
1907,95,106
990,35,42
990,47,54
990,95,106
178,35,42
178,47,54
178,95,106
2066,35,42
2066,47,54
2066,95,106
743,35,42
743,47,54
743,95,106
1882,35,42
1882,47,54
1882,95,106
2086,35,42
2086,47,54
2086,95,106
320,35,42
320,47,54
320,95,106
1006,35,42
1006,47,54
1006,95,106
86,35,42
86,47,54
86,95,106
588,35,42
588,47,54
588,95,106
663,35,42
663,47,54
663,95,106
974,35,42
974,47,54
974,95,106
918,35,42
918,47,54
918,95,106
55,13,20
55,25,32
55,73,84
2210,13,20
2210,25,32
2210,73,84
540,35,42
540,47,54
540,95,106
237,35,42
237,47,54
237,95,106
1874,35,42
1874,47,54
1874,95,106
521,35,42
521,47,54
521,95,106
1780,35,42
1780,47,54
1780,95,106
972,35,42
972,47,54
972,95,106
145,35,42
145,47,54
145,95,106
1776,35,42
1776,47,54
1776,95,106
423,35,42
423,47,54
423,95,106
551,35,42
551,47,54
551,95,106
1544,35,42
1544,47,54
1544,95,106
1950,35,42
1950,47,54
1950,95,106
477,35,42
477,47,54
477,95,106
26,35,42
26,47,54
26,95,106
633,35,42
633,47,54
633,95,106
1132,35,42
1132,47,54
1132,95,106
33,35,42
33,47,54
33,95,106
599,35,42
599,47,54
599,95,106
258,35,42
258,47,54
258,95,106
1685,35,42
1685,47,54
1685,95,106
2058,35,42
2058,47,54
2058,95,106
1884,35,42
1884,47,54
1884,95,106
35,35,42
35,47,54
35,95,106
24,35,42
24,47,54
24,95,106
782,35,42
782,47,54
782,95,106
582,35,42
582,47,54
582,95,106
158,35,42
158,47,54
158,95,106
2011,35,42
2011,47,54
2011,95,106
1828,35,42
1828,47,54
1828,95,106
519,14,21
519,26,33
519,74,85
233,35,42
233,47,54
233,95,106
163,35,42
163,47,54
163,95,106
1709,13,20
1709,25,32
1709,73,84
2433,14,21
2433,26,33
2433,74,85
1794,35,42
1794,47,54
1794,95,106
829,35,42
829,47,54
829,95,106
190,35,42
190,47,54
190,95,106
149,35,42
149,47,54
149,95,106
881,35,42
881,47,54
881,95,106
1820,35,42
1820,47,54
1820,95,106
802,35,42
802,47,54
802,95,106
541,35,42
541,47,54
541,95,106
624,35,42
624,47,54
624,95,106
570,35,42
570,47,54
570,95,106
766,35,42
766,47,54
766,95,106
56,34,41
56,46,53
56,94,105
71,35,42
71,47,54
71,95,106
362,35,42
362,47,54
362,95,106
488,35,42
488,47,54
488,95,106
227,35,42
227,47,54
227,95,106
1708,35,42
1708,47,54
1708,95,106
5,35,42
5,47,54
5,95,106
440,35,42
440,47,54
440,95,106
322,35,42
322,47,54
322,95,106
3004,35,42
3004,47,54
3004,95,106
509,35,42
509,47,54
509,95,106
1808,35,42
1808,47,54
1808,95,106
209,35,42
209,47,54
209,95,106
896,35,42
896,47,54
896,95,106
1777,15,22
1777,27,34
1777,75,86
139,35,42
139,47,54
139,95,106
2005,35,42
2005,47,54
2005,95,106
451,35,42
451,47,54
451,95,106
560,35,42
560,47,54
560,95,106
978,35,42
978,47,54
978,95,106
