seq_index,start_position,end_position
365,34,41
365,47,54
365,65,76
151,34,41
151,47,54
151,65,76
615,34,41
615,47,54
615,65,76
1394,34,41
1394,47,54
1394,65,76
2066,34,41
2066,47,54
2066,65,76
2086,34,41
2086,47,54
2086,65,76
734,34,41
734,47,54
734,65,76
320,34,41
320,47,54
320,65,76
86,34,41
86,47,54
86,65,76
588,34,41
588,47,54
588,65,76
770,34,41
770,47,54
770,65,76
219,34,41
219,47,54
219,65,76
134,34,41
134,47,54
134,65,76
540,34,41
540,47,54
540,65,76
1874,34,41
1874,47,54
1874,65,76
1780,34,41
1780,47,54
1780,65,76
551,34,41
551,47,54
551,65,76
1544,34,41
1544,47,54
1544,65,76
477,34,41
477,47,54
477,65,76
33,34,41
33,47,54
33,65,76
258,34,41
258,47,54
258,65,76
2058,34,41
2058,47,54
2058,65,76
782,34,41
782,47,54
782,65,76
158,34,41
158,47,54
158,65,76
863,34,41
863,47,54
863,65,76
1828,34,41
1828,47,54
1828,65,76
109,34,41
109,47,54
109,65,76
163,34,41
163,47,54
163,65,76
2103,34,41
2103,47,54
2103,65,76
1709,12,19
1709,25,32
1709,43,54
2734,34,41
2734,47,54
2734,65,76
871,34,41
871,47,54
871,65,76
1820,34,41
1820,47,54
1820,65,76
168,34,41
168,47,54
168,65,76
541,34,41
541,47,54
541,65,76
624,34,41
624,47,54
624,65,76
2,34,41
2,47,54
2,65,76
570,34,41
570,47,54
570,65,76
2547,34,41
2547,47,54
2547,65,76
71,34,41
71,47,54
71,65,76
2174,34,41
2174,47,54
2174,65,76
227,34,41
227,47,54
227,65,76
1708,34,41
1708,47,54
1708,65,76
523,34,41
523,47,54
523,65,76
440,34,41
440,47,54
440,65,76
322,34,41
322,47,54
322,65,76
7,34,41
7,47,54
7,65,76
509,34,41
509,47,54
509,65,76
1808,34,41
1808,47,54
1808,65,76
139,34,41
139,47,54
139,65,76
2005,34,41
2005,47,54
2005,65,76
220,13,20
220,26,33
220,44,55
