seq_index,start_position,end_position
58,34,41
58,47,54
58,62,73
365,34,41
365,47,54
365,62,73
151,34,41
151,47,54
151,62,73
1394,34,41
1394,47,54
1394,62,73
2066,34,41
2066,47,54
2066,62,73
2086,34,41
2086,47,54
2086,62,73
734,34,41
734,47,54
734,62,73
320,34,41
320,47,54
320,62,73
86,34,41
86,47,54
86,62,73
588,34,41
588,47,54
588,62,73
770,34,41
770,47,54
770,62,73
219,34,41
219,47,54
219,62,73
134,34,41
134,47,54
134,62,73
540,34,41
540,47,54
540,62,73
910,34,41
910,47,54
910,62,73
1780,34,41
1780,47,54
1780,62,73
551,34,41
551,47,54
551,62,73
477,34,41
477,47,54
477,62,73
33,34,41
33,47,54
33,62,73
35,34,41
35,47,54
35,62,73
782,34,41
782,47,54
782,62,73
158,34,41
158,47,54
158,62,73
863,34,41
863,47,54
863,62,73
1828,34,41
1828,47,54
1828,62,73
109,34,41
109,47,54
109,62,73
163,34,41
163,47,54
163,62,73
2103,34,41
2103,47,54
2103,62,73
1709,12,19
1709,25,32
1709,40,51
2734,34,41
2734,47,54
2734,62,73
1794,34,41
1794,47,54
1794,62,73
871,34,41
871,47,54
871,62,73
829,34,41
829,47,54
829,62,73
1820,34,41
1820,47,54
1820,62,73
168,34,41
168,47,54
168,62,73
541,34,41
541,47,54
541,62,73
624,34,41
624,47,54
624,62,73
2,34,41
2,47,54
2,62,73
570,34,41
570,47,54
570,62,73
2547,34,41
2547,47,54
2547,62,73
71,34,41
71,47,54
71,62,73
312,34,41
312,47,54
312,62,73
431,34,41
431,47,54
431,62,73
1984,34,41
1984,47,54
1984,62,73
2174,34,41
2174,47,54
2174,62,73
227,34,41
227,47,54
227,62,73
523,34,41
523,47,54
523,62,73
440,34,41
440,47,54
440,62,73
7,34,41
7,47,54
7,62,73
509,34,41
509,47,54
509,62,73
1808,34,41
1808,47,54
1808,62,73
209,34,41
209,47,54
209,62,73
139,34,41
139,47,54
139,62,73
2005,34,41
2005,47,54
2005,62,73
560,34,41
560,47,54
560,62,73
978,34,41
978,47,54
978,62,73
