seq_index,start_position,end_position
830,32,39
830,61,68
636,54,61
636,83,90
636,55,62
636,84,91
1624,25,32
1624,54,61
1573,27,34
1573,56,63
3627,60,67
3627,89,96
1915,34,41
1915,63,70
1669,25,32
1669,54,61
2102,33,40
2102,62,69
161,32,39
161,61,68
1312,39,46
1312,68,75
142,60,67
142,89,96
3567,55,62
3567,84,91
1397,54,61
1397,83,90
2455,54,61
2455,83,90
1679,54,61
1679,83,90
196,55,62
196,84,91
3437,54,61
3437,83,90
2812,54,61
2812,83,90
923,44,51
923,73,80
395,36,43
395,65,72
1171,2,9
1171,31,38
1594,25,32
1594,54,61
3459,42,49
3459,71,78
1122,9,16
1122,38,45
3621,54,61
3621,83,90
373,26,33
373,55,62
3420,9,16
3420,38,45
1649,1,8
1649,30,37
707,32,39
707,61,68
3626,38,45
3626,67,74
927,55,62
927,84,91
1047,54,61
1047,83,90
1513,43,50
1513,72,79
1996,54,61
1996,83,90
19,54,61
19,83,90
2002,55,62
2002,84,91
2909,60,67
2909,89,96
1013,25,32
1013,54,61
979,32,39
979,61,68
1327,54,61
1327,83,90
1595,55,62
1595,84,91
49,55,62
49,84,91
2928,6,13
2928,35,42
3026,55,62
3026,84,91
2820,63,70
2820,92,99
1009,55,62
1009,84,91
3106,54,61
3106,83,90
1593,26,33
1593,55,62
3250,42,49
3250,71,78
2765,25,32
2765,54,61
1884,5,12
1884,34,41
1311,54,61
1311,83,90
3230,66,73
3230,95,102
340,36,43
340,65,72
2763,13,20
2763,42,49
2901,12,19
2901,41,48
852,6,13
852,35,42
1501,54,61
1501,83,90
2776,60,67
2776,89,96
3347,25,32
3347,54,61
740,54,61
740,83,90
620,32,39
620,61,68
1891,26,33
1891,55,62
2431,25,32
2431,54,61
2576,66,73
2576,95,102
3216,64,71
3216,93,100
2547,8,15
2547,37,44
2362,66,73
2362,95,102
854,32,39
854,61,68
488,8,15
488,37,44
104,34,41
104,63,70
3491,54,61
3491,83,90
1019,65,72
1019,94,101
3348,33,40
3348,62,69
3431,25,32
3431,54,61
3367,12,19
3367,41,48
896,5,12
896,34,41
1367,54,61
1367,83,90
2036,54,61
2036,83,90
