seq_index,start_position,end_position
3257,21,28
3257,87,94
1624,25,32
1624,91,98
1905,10,17
1905,76,83
3363,24,31
3363,90,97
936,31,38
936,97,104
722,3,10
722,69,76
3437,35,42
3437,101,108
2538,4,11
2538,70,77
277,27,34
277,93,100
2582,0,7
2582,66,73
1413,12,19
1413,78,85
3025,23,30
3025,89,96
1616,12,19
1616,78,85
2037,3,10
2037,69,76
1481,21,28
1481,87,94
1929,0,7
1929,66,73
984,11,18
984,77,84
2105,34,41
2105,100,107
1832,0,7
1832,66,73
3214,33,40
3214,99,106
1821,31,38
1821,97,104
1501,28,35
1501,94,101
2714,31,38
2714,97,104
2667,14,21
2667,80,87
2391,35,42
2391,101,108
2576,29,36
2576,95,102
2688,6,13
2688,72,79
3465,26,33
3465,92,99
2876,34,41
2876,100,107
2876,35,42
2876,101,108
1082,1,8
1082,67,74
1488,7,14
1488,73,80
2035,21,28
2035,87,94
1142,7,14
1142,73,80
