seq_index,start_position,end_position
1990,47,54
1990,73,82
1822,45,52
1822,71,80
365,47,54
365,73,82
917,25,32
917,51,60
151,47,54
151,73,82
249,47,54
249,73,82
153,15,22
153,41,50
2865,47,54
2865,73,82
1611,25,32
1611,51,60
216,47,54
216,73,82
211,47,54
211,73,82
2050,68,75
2050,94,103
2238,47,54
2238,73,82
2379,62,69
2379,88,97
2356,46,53
2356,72,81
178,47,54
178,73,82
2619,25,32
2619,51,60
465,47,54
465,73,82
1824,44,51
1824,70,79
196,45,52
196,71,80
960,25,32
960,51,60
320,47,54
320,73,82
923,25,32
923,51,60
580,0,7
580,26,35
55,25,32
55,51,60
307,47,54
307,73,82
3234,7,14
3234,33,42
134,47,54
134,73,82
2582,25,32
2582,51,60
237,47,54
237,73,82
1874,47,54
1874,73,82
287,47,54
287,73,82
910,47,54
910,73,82
518,45,52
518,71,80
217,25,32
217,51,60
972,47,54
972,73,82
145,47,54
145,73,82
423,47,54
423,73,82
1917,25,32
1917,51,60
16,45,52
16,71,80
1950,47,54
1950,73,82
1753,25,32
1753,51,60
2618,25,32
2618,51,60
1321,25,32
1321,51,60
1109,47,54
1109,73,82
1002,47,54
1002,73,82
2039,47,54
2039,73,82
3538,25,32
3538,51,60
310,47,54
310,73,82
909,47,54
909,73,82
261,47,54
261,73,82
1132,47,54
1132,73,82
2819,25,32
2819,51,60
258,47,54
258,73,82
891,25,32
891,51,60
3350,44,51
3350,70,79
1009,16,23
1009,42,51
335,45,52
335,71,80
183,47,54
183,73,82
253,47,54
253,73,82
295,47,54
295,73,82
1088,25,32
1088,51,60
158,47,54
158,73,82
359,45,52
359,71,80
1828,47,54
1828,73,82
109,47,54
109,73,82
233,47,54
233,73,82
163,47,54
163,73,82
2433,26,33
2433,52,61
2734,47,54
2734,73,82
1801,40,47
1801,66,75
3505,43,50
3505,69,78
190,47,54
190,73,82
149,47,54
149,73,82
168,47,54
168,73,82
2046,6,13
2046,32,41
2332,25,32
2332,51,60
1279,16,23
1279,42,51
2736,40,47
2736,66,75
56,46,53
56,72,81
955,0,7
955,26,35
474,45,52
474,71,80
312,47,54
312,73,82
2362,5,12
2362,31,40
431,47,54
431,73,82
2436,38,45
2436,64,73
2266,63,70
2266,89,98
362,47,54
362,73,82
2137,46,53
2137,72,81
1814,47,54
1814,73,82
2698,10,17
2698,36,45
227,47,54
227,73,82
440,47,54
440,73,82
2732,25,32
2732,51,60
2133,44,51
2133,70,79
345,45,52
345,71,80
322,47,54
322,73,82
3265,47,54
3265,73,82
2589,25,32
2589,51,60
2546,15,22
2546,41,50
3073,25,32
3073,51,60
3580,1,8
3580,27,36
209,47,54
209,73,82
2084,47,54
2084,73,82
1199,45,52
1199,71,80
2143,46,53
2143,72,81
139,47,54
139,73,82
3286,6,13
3286,32,41
1398,25,32
1398,51,60
2185,25,32
2185,51,60
