seq_index,start_position,end_position
2449,0,7
2449,14,21
447,6,13
447,20,27
1184,8,15
1184,22,29
1184,9,16
1184,23,30
2855,22,29
2855,36,43
1496,58,65
1496,72,79
3007,59,66
3007,73,80
2259,10,17
2259,24,31
2259,11,18
2259,25,32
2259,13,20
2259,27,34
2259,14,21
2259,28,35
2259,16,23
2259,30,37
2259,17,24
2259,31,38
2755,44,51
2755,58,65
2540,90,97
2540,104,111
1679,0,7
1679,14,21
1679,1,8
1679,15,22
323,18,25
323,32,39
323,19,26
323,33,40
323,20,27
323,34,41
323,22,29
323,36,43
3608,88,95
3608,102,109
2110,3,10
2110,17,24
796,56,63
796,70,77
796,57,64
796,71,78
3619,80,87
3619,94,101
3619,81,88
3619,95,102
2311,74,81
2311,88,95
2858,16,23
2858,30,37
3352,63,70
3352,77,84
3352,77,84
3352,91,98
3352,78,85
3352,92,99
3076,5,12
3076,19,26
3076,6,13
3076,20,27
3076,7,14
3076,21,28
3076,8,15
3076,22,29
3076,9,16
3076,23,30
3451,80,87
3451,94,101
3451,88,95
3451,102,109
3451,89,96
3451,103,110
379,9,16
379,23,30
3626,69,76
3626,83,90
3626,78,85
3626,92,99
3626,79,86
3626,93,100
3626,80,87
3626,94,101
3626,81,88
3626,95,102
3626,82,89
3626,96,103
3626,84,91
3626,98,105
3488,82,89
3488,96,103
3294,43,50
3294,57,64
970,12,19
970,26,33
970,13,20
970,27,34
970,15,22
970,29,36
3189,59,66
3189,73,80
280,77,84
280,91,98
2099,22,29
2099,36,43
1693,58,65
1693,72,79
1756,64,71
1756,78,85
1756,65,72
1756,79,86
1756,66,73
1756,80,87
2493,6,13
2493,20,27
2493,7,14
2493,21,28
2721,18,25
2721,32,39
3485,12,19
3485,26,33
3485,25,32
3485,39,46
1138,67,74
1138,81,88
1138,68,75
1138,82,89
1138,71,78
1138,85,92
1969,43,50
1969,57,64
1969,44,51
1969,58,65
1969,58,65
1969,72,79
2935,67,74
2935,81,88
2935,68,75
2935,82,89
2935,70,77
2935,84,91
245,4,11
245,18,25
245,6,13
245,20,27
245,7,14
245,21,28
245,8,15
245,22,29
2383,90,97
2383,104,111
2333,67,74
2333,81,88
3083,17,24
3083,31,38
3243,55,62
3243,69,76
2230,58,65
2230,72,79
2171,1,8
2171,15,22
1618,76,83
1618,90,97
1618,78,85
1618,92,99
375,68,75
375,82,89
375,69,76
375,83,90
375,70,77
375,84,91
375,71,78
375,85,92
1500,41,48
1500,55,62
1500,43,50
1500,57,64
1500,57,64
1500,71,78
1500,58,65
1500,72,79
1153,90,97
1153,104,111
763,76,83
763,90,97
763,77,84
763,91,98
3150,83,90
3150,97,104
2506,18,25
2506,32,39
2506,19,26
2506,33,40
2506,20,27
2506,34,41
2004,27,34
2004,41,48
2004,28,35
2004,42,49
1555,14,21
1555,28,35
1555,16,23
1555,30,37
1555,17,24
1555,31,38
1491,11,18
1491,25,32
1491,12,19
1491,26,33
1082,0,7
1082,14,21
1082,2,9
1082,16,23
1082,3,10
1082,17,24
1834,90,97
1834,104,111
1903,8,15
1903,22,29
1903,9,16
1903,23,30
1903,10,17
1903,24,31
558,76,83
558,90,97
558,77,84
558,91,98
1548,75,82
1548,89,96
1548,76,83
1548,90,97
1548,77,84
1548,91,98
1548,79,86
1548,93,100
2526,43,50
2526,57,64
